ufs_serial,run_wf_xy,position,pi,one_minus_pi,mu,pred,health
S00389,0000009_9_38_25,1,0.6245578945319135,0.37544210546808654,0.0010042657312851143,0.00037704364060313095,0.0120899864747837
S00390,0000009_4_43_13,1,0.4644794967131805,0.5355205032868195,0.0010141865879591406,0.0005431177120106212,0.0
S00393,0000007_5_36_28,1,0.15635954278565417,0.8436404572143459,0.0011301736190432832,0.0009534601887012673,0.0
S00395,0000009_8_26_23,1,0.33828976101781383,0.6617102389821862,0.0010657619417250048,0.0007052255891569717,0.0
S00396,0000009_8_50_13,1,0.27122452869906233,0.7287754713009377,0.0010522397524516263,0.000766846521514516,0.0
S00398,0000009_13_56_20,1,0.08539374867817083,0.9146062513218292,0.0012813634712965244,0.0011719430410632404,0.0
S00400,0000007_4_58_17,1,0.2123970852352125,0.7876029147647875,0.0010957227463046977,0.0008629944287636577,0.0
S00402,0000009_25_35_12,1,0.34867534397124533,0.6513246560287547,0.001103389584439686,0.0007186648415508891,0.0
S00403,0000009_13_37_30,1,0.09896194163441135,0.9010380583655886,0.0013045806832771272,0.0011754768458412757,0.0043498619334567
S00404,0000009_13_46_13,1,0.17809268461071606,0.821907315389284,0.001171404239851834,0.0009627857140122458,0.0
S00405,0000009_16_19_27,1,0.2744257230353276,0.7255742769646725,0.0013991730577393004,0.0010152039797176428,0.0
S00406,0000009_21_42_15,1,0.2755777258496683,0.7244222741503317,0.0011150190437141574,0.0008077446313683379,0.0
S00408,0000002_8_57_23,1,0.6305149291514062,0.36948507084859383,0.001072703733612759,0.0003963480150134614,0.0022408584697236
S00409,0000002_6_19_25,1,0.5981854647934888,0.4018145352065112,0.0011691046666698697,0.00046976324824571695,0.002175502182068
S00410,0000002_3_21_17,1,0.6983625272524847,0.3016374727475153,0.0010635592522958777,0.00032080932497976556,0.0
S00411,0000000_23_42_28,1,0.9746708945300058,0.02532910546999423,0.0010072619814191677,2.5513044963281465e-05,0.0
S00412,0000000_2_32_24,1,0.7866713113529341,0.2133286886470659,0.0010855566673167467,0.00023158038029076074,0.0
S00416,0000000_13_33_12,1,0.9161117239152037,0.08388827608479632,0.0011529405296500346,9.671819346063341e-05,0.0
S00417,0000004_23_31_27,1,0.5393359380469159,0.46066406195308407,0.001054144247543255,0.00048560637095775315,0.0065888903619249
S00420,0000007_25_39_24,1,0.2555189389774467,0.7444810610225533,0.001104105566303874,0.0008219856834828152,0.0067010031280336
S00423,0000007_17_22_25,1,0.08613887717640908,0.9138611228235909,0.0011625058567190272,0.0010623689075102507,0.0022000593174946
S00429,0000007_11_50_24,1,0.0800807955094428,0.9199192044905572,0.0012385166954258073,0.0011393352932043824,0.0
S00430,0000007_21_26_14,1,0.3082716538405343,0.6917283461594657,0.0010781458935513195,0.0007457840758648735,0.0065350023668016
S00432,0000007_12_23_14,1,0.12813645586918931,0.8718635441308107,0.0011398211366979705,0.0009937684959167017,0.0
S00434,0000007_13_45_12,1,0.24373753222937924,0.7562624677706208,0.0011688199642282176,0.0008839346705268006,0.002191705914519
S00435,0000007_13_53_24,1,0.24768932090247062,0.7523106790975294,0.0011219256299234057,0.0008440366325446007,0.0
S00436,0000007_18_58_26,1,0.24568677020270582,0.7543132297972942,0.0011451057639282126,0.0008637684272481879,0.0
S00438,0000025_16_49_27,1,0.9690616700843186,0.03093832991568135,0.001043407301618493,3.228127933390378e-05,0.0
S00439,0000003_10_28_12,1,0.29082777139296884,0.7091722286070312,0.0012018159097443274,0.0008522944670887713,0.0
S00440,0000026_1_22_24,1,0.9770383529145403,0.02296164708545967,0.001247296577440809,2.8639983822097575e-05,0.0122367980460517
S00441,0000022_20_45_13,1,0.990867752226114,0.009132247773885993,0.0008919269636811948,8.145298028546483e-06,0.0
S00446,0000025_3_42_23,1,0.2717652744720826,0.7282347255279173,0.0012454879658163763,0.0009070075869346129,0.0
S00448,0000020_24_23_26,1,0.3727226013233338,0.6272773986766662,0.001025230861238554,0.0006431041476807583,0.012265971677205
S00450,0000020_1_40_16,1,0.09932199822102503,0.900678001778975,0.0012308917008728932,0.0011086370775485212,0.0
S00452,0000020_24_37_19,1,0.6105581598482659,0.3894418401517341,0.001019852863278865,0.0003971733757593361,0.0048683965637152
S00453,0000020_19_32_25,1,0.38931693094990616,0.6106830690500938,0.0010556130318627715,0.0006446450060272318,0.0024367761990213
S00454,0000020_16_18_16,1,0.7705937751459768,0.22940622485402318,0.0009598193790596088,0.0002201885402917975,0.0
S00455,0000020_4_42_20,1,0.8898551026101806,0.11014489738981936,0.0009149594490323835,0.00010077811462951754,0.0
S00456,0000018_25_36_22,1,0.45795703196644566,0.5420429680335543,0.0011861044726058996,0.0006429195887291755,0.0
S00457,0000020_19_59_19,1,0.3953008247000961,0.6046991752999039,0.0010442469951267997,0.0006314552967625785,0.0047714366632584
S00461,0000027_23_43_27,1,0.5219026528472723,0.47809734715272767,0.0009123841557353692,0.00043620844444126113,0.0
S00462,0000015_10_27_26,1,0.8173781848424859,0.18262181515751408,0.0010752306730988695,0.0001963605772343512,0.0
S00463,0000027_23_50_14,1,0.7414384528473695,0.25856154715263047,0.001015180884033235,0.00026248674001540836,0.0
S00464,0000015_3_25_29,1,0.9357831295348873,0.06421687046511271,0.0010646265663877955,6.836698630744278e-05,0.0
S00465,0000027_25_23_26,1,0.6150861185095552,0.3849138814904448,0.001020335163850147,0.0003927411683387491,0.0
S00467,0000027_23_30_21,1,0.8038178336455825,0.19618216635441754,0.0009212144591741587,0.00018072584827779958,0.0047907539412867
S00469,0000027_20_31_20,1,0.47413701737956415,0.5258629826204358,0.0011889418702259462,0.0006252205180393353,0.0024476488781198
S00470,0000015_10_45_28,1,0.9167358806383951,0.08326411936160494,0.0010510133811725355,8.751170362059398e-05,0.0
S00472,0000027_25_48_20,1,0.6775952246270146,0.3224047753729854,0.0010272810205791383,0.00033120030668474826,0.0
S00473,0000015_8_36_25,1,0.924581662416687,0.07541833758331296,0.0010633019652248176,8.019246656632539e-05,0.0
S00475,0000022_15_20_25,1,0.4057440330134742,0.5942559669865257,0.0011628323646067267,0.0006910200712725986,0.0
S00476,0000022_14_27_22,1,0.6205584140899557,0.3794415859100443,0.0010937315150603762,0.0004150072206343046,0.0048258518065386
S00478,0000027_22_27_26,1,0.45093402782856573,0.5490659721714343,0.0011599480929800335,0.0006368880273404833,0.0
S00482,0000022_14_24_28,1,0.5980049970333455,0.40199500296665447,0.0010340924151950892,0.00041569998351414475,0.0
S00483,0000022_14_31_14,1,0.4678582406925547,0.5321417593074453,0.0011901769378793979,0.0006333428496102908,0.0
S00484,0000027_16_16_24,1,0.4688071005638409,0.5311928994361591,0.0011689455497083112,0.0006209355758325527,0.0
S00485,0000027_14_42_22,1,0.543848221580503,0.45615177841949694,0.001054766037440914,0.0004811334037951586,0.0
S00486,0000022_10_25_26,1,0.5616203196794073,0.4383796803205927,0.0011322156866660341,0.0004963403507746164,0.0023937848290876
S00487,0000022_14_21_26,1,0.4400773939615633,0.5599226060384367,0.001038696577426419,0.0005815896945158053,0.0047925556278778
S00488,0000022_10_60_26,1,0.5115470346675449,0.4884529653324551,0.0010590610727167831,0.0005173015214366836,0.0024354507544016
S00491,0000022_9_32_22,1,0.3099898480285237,0.6900101519714763,0.0014059000626958395,0.0009700853159174643,0.0
S00493,0000027_5_40_26,1,0.9749502946957095,0.025049705304290515,0.0007749908823879334,1.94132932173298e-05,0.0
S00495,0000023_17_44_12,1,0.17439158071994704,0.825608419280053,0.0011351065389259905,0.000937153515317139,0.0
S00497,0000023_19_37_22,1,0.2656374805133397,0.7343625194866603,0.001148717198337283,0.0008435748559486248,0.0043514615044499
S00498,0000023_22_24_29,1,0.2371562323565573,0.7628437676434427,0.001230378303728346,0.0009385864208428796,0.0
S00499,0000023_21_33_19,1,0.38217025171661323,0.6178297482833868,0.0013001974096011823,0.00080330063829261,0.0
S00500,0000023_22_30_16,1,0.4222724355787779,0.5777275644212221,0.0013105994153093418,0.0007571694081385437,0.0021848266645565
S00501,0000004_10_20_27,1,0.10250561060041938,0.8974943893995806,0.0011724528050978268,0.0010522698144110995,0.0021832142888519
S00502,0000004_22_41_17,1,0.33177607969112194,0.668223920308878,0.001202936645920879,0.0008038310414204624,0.0022247289590775
S00503,0000004_10_42_31,1,0.17131262496567146,0.8286873750343285,0.0011245657569295558,0.0009319134451634464,0.0
S00505,0000004_10_32_15,1,0.15725592752087128,0.8427440724791287,0.0011153444527587052,0.0009399499263348765,0.0
S00510,0000004_16_41_13,1,0.3410264340033608,0.6589735659966391,0.0011200581531128182,0.0007380887152803634,0.0022227290819726
S00512,0000006_17_25_17,1,0.539584673156141,0.460415326843859,0.0011454518940401007,0.0005273836081783903,0.0043474647807241
S00513,0000004_4_51_24,1,0.2021869573884951,0.7978130426115049,0.001102971559562979,0.0008799650958488969,0.0
S00514,0000004_4_40_21,1,0.24704901661526343,0.7529509833847365,0.0011076241288936245,0.0008339866770711167,0.0
S00515,0000004_4_49_17,1,0.1471739783803699,0.8528260216196301,0.0010592862865961012,0.0009033869095539843,0.0065527516282994
S00516,0000004_4_53_20,1,0.15747210075483034,0.8425278992451697,0.0011304030950141171,0.0009523961449424821,0.0
S00518,0000006_10_44_19,1,0.38188923865519914,0.6181107613448009,0.0011005917219230196,0.000680287587167623,0.0
S00519,0000011_10_14_24,1,0.5530112116394248,0.4469887883605752,0.0009887696870913838,0.0004419689644006427,0.0
S00520,0000011_10_58_16,1,0.33472233211027697,0.665277667889723,0.001066416483058471,0.0007094630708482998,0.0
S00521,0000013_8_18_22,1,0.21993182028851438,0.7800681797114857,0.001123667219601381,0.0008765370425959156,0.004380398378283
S00522,0000011_14_47_26,1,0.3618292317325284,0.6381707682674715,0.0010966874817362963,0.0006998738927689709,0.0
S00523,0000011_10_22_23,1,0.20870525031097523,0.7912947496890248,0.001026095301676123,0.0008119438248968921,0.0
S00524,0000011_10_60_20,1,0.5503534317353397,0.4496465682646603,0.0010075574507973,0.00045304475008049527,0.0073659093266936
S00525,0000011_10_37_30,1,0.23880918710581228,0.7611908128941878,0.0010583809459348238,0.000805629852587848,0.0022026334100044
S00527,0000013_16_34_27,1,0.38008168145021626,0.6199183185497837,0.0011188811990305732,0.0006936149515599989,0.0022325840475805
S00529,0000013_8_38_24,1,0.24190005832651396,0.758099941673486,0.0011696739995780147,0.0008867297908570861,0.0022204351516776
S00531,0000013_16_26_14,1,0.4159762626742851,0.5840237373257149,0.0010654344140779428,0.0006222389883852335,0.0
S00537,0000013_14_27_15,1,0.19578405222354614,0.8042159477764539,0.001200114484758547,0.0009651512078003455,0.0
S00538,0000013_16_47_30,1,0.2001710816848225,0.7998289183151774,0.001141202246723902,0.0009127665585760287,0.0
S00539,0000013_13_57_17,1,0.10736909750034367,0.8926309024996564,0.0011608525457923059,0.0010362128556196096,0.0
S00540,0000013_10_26_15,1,0.3003644955536844,0.6996355044463156,0.0011853226458408278,0.0008292938072544891,0.0043980160257686
S00543,0000013_7_21_26,1,0.1267913928799362,0.8732086071200638,0.0011657766187942007,0.0010179661775104214,0.0024125042473666
S00545,0000013_12_21_23,1,0.2540735297364581,0.745926470263542,0.0011766960748902232,0.0008777287497158286,0.0
S00547,0000013_14_37_24,1,0.3129645754098329,0.6870354245901671,0.0011186640358923513,0.0007685618208730515,0.0024299851365094
S00548,0000013_5_53_24,1,0.1042711895842883,0.8957288104157117,0.001385913234186827,0.0012414024125975583,0.0022212091958954
S00550,0000013_12_21_28,1,0.32569881944868945,0.6743011805513106,0.001124318533553394,0.0007581293144907719,0.0048952977562397
S00551,0000013_4_48_26,1,0.33874662582318005,0.66125337417682,0.0010547940549596225,0.0006974861279037004,0.0
S00552,0000013_6_58_18,1,0.19660771356280585,0.8033922864371942,0.0011905902852189637,0.0009565110514519745,0.0021787351938066
S00553,0000013_14_21_25,1,0.3193498494091833,0.6806501505908167,0.0010988856709724427,0.0007479566974294838,0.0
S00554,0000013_4_44_13,1,0.3775705610710346,0.6224294389289654,0.0011685883074257829,0.0007273637645299793,0.0
S00555,0000013_4_51_19,1,0.2620941165728718,0.7379058834271282,0.0010851441092544216,0.0008007342225851281,0.0
S00557,0000013_6_33_13,1,0.09562328869732006,0.9043767113026799,0.001111542295383484,0.0010052529655727473,0.0086994954467681
S00558,0000013_1_37_27,1,0.20353381442558688,0.7964661855744131,0.0010520108368954875,0.0008378910584450949,0.0
S00559,0000013_5_39_17,1,0.1531426536372371,0.8468573463627629,0.001235231311984959,0.0010460647110117763,0.0
S00560,0000013_6_62_18,1,0.10808841792608131,0.8919115820739187,0.0011163784214133358,0.0009957108440359524,0.0
S00561,0000013_1_29_27,1,0.3268374984004759,0.6731625015995242,0.0010273256076678134,0.0006915570760149166,0.0
S00562,0000013_1_37_18,1,0.2956036248107648,0.7043963751892353,0.0009308957843069361,0.0006557196161447459,0.0109444848164541
S00564,0000013_2_23_29,1,0.19895213220693253,0.8010478677930675,0.0010850681829289754,0.0008691915543453539,0.0
S00565,0000013_2_29_28,1,0.1519875488440315,0.8480124511559685,0.0012053900372317144,0.0010221857600718502,0.0
S00566,0000013_2_52_16,1,0.07514395909974916,0.9248560409002509,0.0011992624636157178,0.0011091451340999139,0.0
S00567,0000013_2_54_22,1,0.15331147082664684,0.8466885291733531,0.0011804433980345166,0.0009994678844542399,0.0
S00568,0000013_2_46_15,1,0.15125560677520752,0.8487443932247924,0.0010765505212740644,0.0009137162189545898,0.0
S00570,0000014_9_41_17,1,0.9721657724553989,0.027834227544601076,0.0011138118352070397,3.100209206302246e-05,0.0022028091356744
S00571,0000014_14_60_23,1,0.9120100244393251,0.0879899755606749,0.00127690558204634,0.00011235489095754681,0.0
S00574,0000013_24_42_31,1,0.9744744905452826,0.025525509454717432,0.0010906782071283586,2.7840116888109175e-05,0.0
S00577,0000014_23_35_26,1,0.923593500251972,0.07640649974802805,0.0011684981910453447,8.928085673967736e-05,0.0
S00579,0000013_22_23_28,1,0.6182230224077364,0.3817769775922636,0.0011465125798183803,0.0004377121074945701,0.0
S00580,0000023_4_21_29,1,0.37899964586844503,0.621000354131555,0.0014032245187453705,0.0008714029230669558,0.0022136704169895
S00581,0000023_15_49_31,1,0.5484048990928786,0.4515951009071214,0.001209084916278095,0.0005460168247718848,0.0
S00582,0000023_5_21_14,1,0.2966648941844917,0.7033351058155083,0.001219964857819745,0.0008580441123658518,0.0022362909068002
S00583,0000010_21_47_22,1,0.1919552814807459,0.8080447185192541,0.0011567178079361958,0.000934679715520012,0.0
S00584,0000010_4_28_16,1,0.8136261725859747,0.1863738274140253,0.0011710760223898168,0.00021825792048558296,0.0
S00585,0000010_3_44_29,1,0.6665336406254153,0.3334663593745847,0.0010742323923320853,0.000358220364993231,0.0
S00586,0000010_4_38_15,1,0.8663536192058746,0.13364638079412539,0.0012427802354390124,0.00016609308058889506,0.0
S00587,0000010_5_37_16,1,0.7025480528963249,0.29745194710367506,0.001088999868896073,0.00032392513139878375,0.0
S00588,0000010_4_17_20,1,0.6442392990706086,0.3557607009293914,0.001242595081527034,0.00044206649717547187,0.0
S00589,0000010_4_19_25,1,0.7710046274924767,0.22899537250752333,0.0011689262348529618,0.0002676786985839707,0.0
S00590,0000010_11_19_17,1,0.9489189182798735,0.05108108172012649,0.0010550491486652801,5.3893051781721056e-05,0.0
S00593,0000010_10_32_24,1,0.5966885519020373,0.4033114480979627,0.0011035013518383495,0.00044505472818798415,0.0
S00594,0000010_3_55_17,1,0.5375159841054978,0.46248401589450217,0.0011502447216408397,0.0005319697981259093,0.0
S00598,0000026_3_60_28,1,0.8582905863849924,0.14170941361500755,0.0008261471781007492,0.00011707283216835038,0.0
S00599,0000001_19_18_15,1,0.8885037537824033,0.11149624621759668,0.001244944597263302,0.00013880664934373587,0.0
S00600,0000008_22_53_30,1,0.702048829301865,0.29795117069813504,0.001254428849676138,0.0003737585443185202,0.0
S00603,0000019_9_24_30,1,0.6393425596381381,0.36065744036186187,0.0010701220450655897,0.0003859474776481566,0.0
S00605,0000005_22_50_21,1,0.2338521576988147,0.7661478423011853,0.0012451347042847997,0.0009539572670621237,0.0
S00606,0000004_7_44_23,1,0.2399507992784036,0.7600492007215964,0.0010874549090183498,0.0008265192344201731,0.0
S00607,0000003_16_20_17,1,0.2315776056060806,0.7684223943939195,0.0010237877403672566,0.0007867014268041477,0.0
S00612,0000004_25_18_26,1,0.1797362302325328,0.8202637697674672,0.0010777372405279776,0.0008840288117342664,0.0
S00614,0000004_9_18_19,1,0.3696011525797134,0.6303988474202866,0.0010414398070358842,0.0006565224540130271,0.0
S00616,0000004_5_25_29,1,0.11034162499559086,0.8896583750044091,0.0012358006651790971,0.0010994404116126035,0.0
S00617,0000024_8_26_20,1,0.08228593162550707,0.9177140683744929,0.0012473941678288092,0.0011447511766247915,0.0
S00618,0000024_11_30_19,1,0.20490123060343007,0.7950987693965699,0.0010740896495530733,0.0008540073585812416,0.0
S00619,0000024_15_55_24,1,0.204344318273867,0.795655681726133,0.0012637755300059135,0.00100553018087566,0.0
S00621,0000024_10_37_17,1,0.1132757773974552,0.8867242226025448,0.0012160025077597692,0.0010782588783760263,0.0
S00624,0000024_7_56_21,1,0.1119362006459689,0.8880637993540311,0.0011301053515027804,0.001003605652125882,0.0
S00626,0000024_24_60_18,1,0.16708052844485846,0.8329194715551416,0.0012085659649518307,0.0010066381248672086,0.0
S00629,0000024_9_36_27,1,0.2334143799837774,0.7665856200162227,0.0010885823179798946,0.0008344915511673144,0.0
S00630,0000024_23_49_28,1,0.10801388885273548,0.8919861111472646,0.001135437816127716,0.0010127947620573042,0.0
S00632,0000002_22_58_14,1,0.3432801015273417,0.6567198984726583,0.0011953622385204624,0.0007850181679192077,0.0
S00634,0000006_23_49_29,1,0.14554791288176708,0.854452087118233,0.0011006397835576073,0.0009404439602261577,0.0
