ufs_serial,run_id,wafer_no,split,health,reg_pred,risk,grade,anomaly_score,ci_low,ci_high,date
S00266,79,1,test,0.0,0.0029748217947426,LOW,grade1,41.2,0.0,0.013896,2025-12-11
S00267,23,3,train,0.0022214176846302,0.002923936296502,LOW,grade1,13.7,0.0,0.013845,2025-11-05
S00268,23,7,train,0.0,0.0028986857921872,LOW,grade1,47.4,0.0,0.01382,2025-11-05
S00269,23,7,train,0.0,0.0031649208616464,LOW,grade2,24.3,0.0,0.014086,2025-11-05
S00270,23,7,train,0.0021931566452205,0.002916030945356,LOW,grade1,24.8,0.0,0.013837,2025-11-05
S00271,23,1,train,0.0,0.0029064574556336,LOW,grade1,21.5,0.0,0.013828,2025-11-05
S00272,79,6,test,0.0,0.003015325459631,LOW,grade2,30.4,0.0,0.013937,2025-12-11
S00273,23,5,train,0.0023947190902958,0.003030718645955,LOW,grade2,49.7,0.0,0.013952,2025-11-05
S00274,79,5,test,0.0022248783479494,0.0031651317943606,LOW,grade2,35.0,0.0,0.014086,2025-12-11
S00275,23,1,train,0.0,0.002957768830516,LOW,grade1,31.9,0.0,0.013879,2025-11-05
S00276,79,4,test,0.0,0.0029275901277428,LOW,grade1,23.8,0.0,0.013849,2025-12-11
S00277,4,10,train,0.0,0.0035463918681906,LOW,grade2,38.0,0.0,0.014468,2025-10-05
S00278,4,10,train,0.0024270303793883,0.0035243746746381,LOW,grade2,35.1,0.0,0.014446,2025-10-05
S00279,41,20,val,0.0,0.0030172986763616,LOW,grade2,23.1,0.0,0.013939,2025-11-21
S00280,69,20,test,0.004838324985519,0.0031459172045107,LOW,grade2,26.5,0.0,0.014067,2025-12-06
S00281,68,25,test,0.0,0.0030242699795488,LOW,grade2,50.6,0.0,0.013945,2025-12-05
S00282,69,17,test,0.0,0.0028969481464761,LOW,grade1,26.4,0.0,0.013818,2025-12-06
S00283,13,21,train,0.0,0.0025452820806307,LOW,grade1,32.0,0.0,0.013466,2025-10-20
S00284,13,15,train,0.0,0.0018180776949213,LOW,grade1,24.1,0.0,0.012739,2025-10-20
S00285,41,17,val,0.0096725538850776,0.0021566297379484,LOW,grade1,51.3,0.0,0.013078,2025-11-21
S00286,68,19,test,0.0,0.0021480635602714,LOW,grade1,21.7,0.0,0.013069,2025-12-05
S00287,40,18,val,0.0,0.0034470365690942,LOW,grade2,26.3,0.0,0.014368,2025-11-20
S00288,68,19,test,0.0024400781610549,0.0017430171323343,LOW,grade1,40.4,0.0,0.012664,2025-12-05
S00289,24,4,train,0.0,0.0034218337398991,LOW,grade2,65.0,0.0,0.014343,2025-11-06
S00290,24,12,train,0.0024540301396377,0.0036008861440929,MED,grade3,38.0,0.0,0.014522,2025-11-06
S00291,80,1,test,0.0023998532081739,0.0034866566591704,LOW,grade2,57.8,0.0,0.014408,2025-12-12
S00292,52,13,val,0.0024525769329464,0.0030802757639476,LOW,grade2,75.6,0.0,0.014001,2025-11-27
S00293,80,17,test,0.0,0.0029239326630265,LOW,grade1,53.1,0.0,0.013845,2025-12-12
S00294,14,13,train,0.0,0.0034086519144673,LOW,grade2,11.2,0.0,0.01433,2025-10-21
S00295,69,2,test,0.0,0.0021431488519717,LOW,grade1,71.3,0.0,0.013064,2025-12-06
S00296,13,10,train,0.0,0.0036056949940213,MED,grade3,40.3,0.0,0.014527,2025-10-20
S00297,25,4,train,0.0048750582407611,0.0035299815508152,LOW,grade2,49.9,0.0,0.014451,2025-11-08
S00298,61,9,test,0.0,0.0036047795506393,MED,grade3,30.4,0.0,0.014526,2025-12-02
S00299,62,21,test,0.0024485170952803,0.0035853592436356,LOW,grade2,30.9,0.0,0.014507,2025-12-02
S00300,32,16,val,0.0,0.0034365034885882,LOW,grade2,43.5,0.0,0.014358,2025-11-16
S00301,45,13,val,0.0,0.0034019622581221,LOW,grade2,34.7,0.0,0.014323,2025-11-23
S00302,9,14,train,0.0,0.0028979225391042,LOW,grade1,41.8,0.0,0.013819,2025-10-13
S00303,2,13,train,0.0044147169073886,0.0021452422343132,LOW,grade1,11.9,0.0,0.013066,2025-10-02
S00304,58,13,test,0.0044337985699438,0.003013666645304,LOW,grade2,17.4,0.0,0.013935,2025-11-30
S00305,37,14,val,0.0065512832342512,0.002941122008033,LOW,grade1,28.1,0.0,0.013862,2025-11-19
S00306,65,14,test,0.0,0.0035123931734904,LOW,grade2,20.3,0.0,0.014434,2025-12-04
S00307,65,9,test,0.0021930405160925,0.0025430338740077,LOW,grade1,14.7,0.0,0.013464,2025-12-04
S00308,9,9,train,0.0,0.0025363961267892,LOW,grade1,27.7,0.0,0.013458,2025-10-13
S00309,10,1,train,0.0021791077496437,0.0027149524753923,LOW,grade1,9.9,0.0,0.013636,2025-10-15
S00310,10,1,train,0.0156605896916497,0.0021466652390196,LOW,grade1,15.9,0.0,0.013068,2025-10-15
S00311,10,3,train,0.0,0.0018380821436331,LOW,grade1,27.8,0.0,0.012759,2025-10-15
S00312,10,3,train,0.0022374990433228,0.0022108021485242,LOW,grade1,22.1,0.0,0.013132,2025-10-15
S00313,10,14,train,0.0,0.0013455745399042,LOW,grade1,34.3,0.0,0.012267,2025-10-15
S00314,10,24,train,0.0021928953719759,0.0013094587237544,LOW,grade1,43.2,0.0,0.012231,2025-10-15
S00315,9,22,train,0.0021781336418657,0.0030273880431498,LOW,grade2,20.2,0.0,0.013949,2025-10-13
S00316,10,24,train,0.0,0.0014342635506631,LOW,grade1,46.9,0.0,0.012355,2025-10-15
S00317,38,14,val,0.0,0.0013249177385804,LOW,grade1,36.3,0.0,0.012246,2025-11-19
S00318,10,14,train,0.0022137295775651,0.0018234997487355,LOW,grade1,34.2,0.0,0.012745,2025-10-15
S00319,10,24,train,0.0021892730027839,0.0018528778317943,LOW,grade1,31.5,0.0,0.012774,2025-10-15
S00320,54,14,val,0.0,0.00011003327548,LOW,grade1,23.0,0.0,0.011031,2025-11-28
S00321,26,16,train,0.0,0.0001730583120617,LOW,grade1,22.0,0.0,0.011094,2025-11-10
S00322,50,22,val,0.0,0.0014065157734398,LOW,grade1,68.8,0.0,0.012328,2025-11-26
S00323,24,16,train,0.0,0.0013942533663345,LOW,grade1,21.8,0.0,0.012315,2025-11-06
S00324,24,18,train,0.002440437609255,0.0034208182055118,LOW,grade2,26.6,0.0,0.014342,2025-11-06
S00325,24,18,train,0.0,0.0034956292810562,LOW,grade2,45.3,0.0,0.014417,2025-11-06
S00326,24,10,train,0.0,0.003024586446342,LOW,grade2,39.0,0.0,0.013946,2025-11-06
S00327,24,15,train,0.0044787484736659,0.0029805688890607,LOW,grade1,55.1,0.0,0.013902,2025-11-06
S00328,24,10,train,0.0,0.0031482106252925,LOW,grade2,44.7,0.0,0.014069,2025-11-06
S00329,24,10,train,0.0021770745724698,0.0024924103664997,LOW,grade1,40.9,0.0,0.013414,2025-11-06
S00330,52,12,val,0.0022366834080394,0.0029868924098408,LOW,grade2,42.4,0.0,0.013908,2025-11-27
S00331,24,11,train,0.0,0.0035023245275799,LOW,grade2,20.5,0.0,0.014424,2025-11-06
S00332,24,14,train,0.0,0.0030127472659001,LOW,grade2,44.2,0.0,0.013934,2025-11-06
S00333,80,15,test,0.0,0.0027238807926017,LOW,grade1,45.9,0.0,0.013645,2025-12-12
S00334,24,13,train,0.0072413089722295,0.0029497693701371,LOW,grade1,30.3,0.0,0.013871,2025-11-06
S00335,24,13,train,0.0,0.0031706131691567,LOW,grade2,25.9,0.0,0.014092,2025-11-06
S00336,24,13,train,0.0,0.0024954354009453,LOW,grade1,56.9,0.0,0.013417,2025-11-06
S00337,52,13,val,0.0,0.0029960472261203,LOW,grade2,33.5,0.0,0.013917,2025-11-27
S00338,52,14,val,0.0,0.0034556264169694,LOW,grade2,55.9,0.0,0.014377,2025-11-27
S00339,24,16,train,0.0,0.0029881261382977,LOW,grade2,46.3,0.0,0.013909,2025-11-06
S00340,24,11,train,0.0,0.0029251118300072,LOW,grade1,23.5,0.0,0.013846,2025-11-06
S00341,24,23,train,0.0,0.0034695372736691,LOW,grade2,28.6,0.0,0.014391,2025-11-06
S00342,24,21,train,0.0239999227366672,0.0025490627910998,LOW,grade1,32.0,0.0,0.01347,2025-11-06
S00343,24,18,train,0.0071593200806683,0.0034268412784306,LOW,grade2,33.6,0.0,0.014348,2025-11-06
S00344,24,22,train,0.0,0.0029074657718733,LOW,grade1,24.7,0.0,0.013829,2025-11-06
S00345,52,23,val,0.0,0.0030461511517404,LOW,grade2,37.1,0.0,0.013967,2025-11-27
S00346,80,18,test,0.0,0.0034887846710642,LOW,grade2,36.9,0.0,0.01441,2025-12-12
S00347,24,17,train,0.0,0.0029632740351585,LOW,grade1,26.8,0.0,0.013884,2025-11-06
S00348,52,15,val,0.0,0.0029779009215833,LOW,grade1,35.3,0.0,0.013899,2025-11-27
S00349,24,18,train,0.0,0.0036149848090874,MED,grade3,25.0,0.0,0.014536,2025-11-06
S00350,24,13,train,0.0022072702240579,0.0024897843110422,LOW,grade1,38.0,0.0,0.013411,2025-11-06
S00351,10,7,train,0.0,0.001840159794531,LOW,grade1,40.0,0.0,0.012761,2025-10-15
S00352,2,20,train,0.0,0.0022070584933124,LOW,grade1,16.1,0.0,0.013128,2025-10-02
S00353,60,21,test,0.0,0.0036106493898181,MED,grade3,22.9,0.0,0.014532,2025-12-01
S00354,4,16,train,0.0047855643499528,0.0034520703449552,LOW,grade2,43.4,0.0,0.014373,2025-10-05
S00355,62,19,test,0.0,0.0035958449367373,MED,grade3,32.3,0.0,0.014517,2025-12-02
S00356,6,22,train,0.0,0.0034842334642895,LOW,grade2,21.7,0.0,0.014405,2025-10-09
S00357,4,22,train,0.0,0.0034597681554282,LOW,grade2,15.9,0.0,0.014381,2025-10-05
S00358,8,8,train,0.0,0.0035601080746202,LOW,grade2,32.8,0.0,0.014481,2025-10-12
S00359,36,5,val,0.0,0.003585815231983,LOW,grade2,43.6,0.0,0.014507,2025-11-18
S00360,8,10,train,0.0,0.0035344795276247,LOW,grade2,22.1,0.0,0.014456,2025-10-12
S00361,8,25,train,0.0024229128580134,0.0035136831738447,LOW,grade2,42.8,0.0,0.014435,2025-10-12
S00362,8,5,train,0.0,0.0036070040808519,MED,grade3,31.7,0.0,0.014528,2025-10-12
S00363,6,19,train,0.0,0.0035983254335146,MED,grade3,25.1,0.0,0.01452,2025-10-09
S00364,38,8,val,0.0,0.0029820260753496,LOW,grade1,39.8,0.0,0.013903,2025-11-19
S00365,37,3,val,0.0,0.0029777434455663,LOW,grade1,26.0,0.0,0.013899,2025-11-19
S00366,10,21,train,0.0044445636815653,0.0029568770395148,LOW,grade1,23.1,0.0,0.013878,2025-10-15
S00367,66,25,test,0.0,0.0029733546358172,LOW,grade1,31.6,0.0,0.013895,2025-12-04
S00368,38,16,val,0.0,0.0031728829676066,LOW,grade2,14.7,0.0,0.014094,2025-11-19
S00369,9,3,train,0.0,0.0034607573292255,LOW,grade2,41.0,0.0,0.014382,2025-10-13
S00370,65,2,test,0.0021874807440075,0.0034850651603937,LOW,grade2,33.9,0.0,0.014406,2025-12-04
S00371,9,2,train,0.0087046378029984,0.0029337454518434,LOW,grade1,30.3,0.0,0.013855,2025-10-13
S00372,37,2,val,0.0,0.0031650680299954,LOW,grade2,28.9,0.0,0.014086,2025-11-19
S00373,10,21,train,0.0023894345645892,0.0030055809998622,LOW,grade2,22.9,0.0,0.013927,2025-10-15
S00374,66,25,test,0.0065639156332131,0.0029425298984868,LOW,grade1,39.2,0.0,0.013864,2025-12-04
S00375,38,25,val,0.0022274809297155,0.0029996661067079,LOW,grade2,32.1,0.0,0.013921,2025-11-19
S00376,9,2,train,0.0022044799290308,0.0034470133299377,LOW,grade2,24.6,0.0,0.014368,2025-10-13
S00377,9,2,train,0.0066640743372799,0.002973070166974,LOW,grade1,29.1,0.0,0.013894,2025-10-13
S00378,10,25,train,0.0,0.0029769875868198,LOW,grade1,34.9,0.0,0.013898,2025-10-15
S00379,10,25,train,0.0024318042813455,0.0029826148751563,LOW,grade1,25.4,0.0,0.013904,2025-10-15
S00380,9,4,train,0.0,0.0029323353450084,LOW,grade1,24.3,0.0,0.013854,2025-10-13
S00381,65,2,test,0.0071938280718514,0.0034972594250172,LOW,grade2,14.5,0.0,0.014418,2025-12-04
S00382,66,21,test,0.0,0.0029063431317956,LOW,grade1,26.5,0.0,0.013828,2025-12-04
S00383,8,6,train,0.0,0.003586053972043,LOW,grade2,43.5,0.0,0.014507,2025-10-12
S00384,9,4,train,0.0043461531734788,0.0027157321947026,LOW,grade1,35.0,0.0,0.013637,2025-10-13
S00385,66,5,test,0.0,0.0029820352962885,LOW,grade1,24.8,0.0,0.013903,2025-12-04
S00386,38,5,val,0.0,0.0029910048637183,LOW,grade2,32.0,0.0,0.013912,2025-11-19
S00387,38,8,val,0.0066999191156646,0.0029040477334333,LOW,grade1,25.3,0.0,0.013825,2025-11-19
S00388,10,5,train,0.0,0.0031615849607641,LOW,grade2,9.5,0.0,0.014083,2025-10-15
S00389,10,9,train,0.0120899864747837,0.0029741933749929,LOW,grade1,29.3,0.0,0.013895,2025-10-15
S00390,10,4,train,0.0,0.0029968239966056,LOW,grade2,25.4,0.0,0.013918,2025-10-15
S00391,66,4,test,0.0,0.0027023106903265,LOW,grade1,35.0,0.0,0.013624,2025-12-04
S00392,66,8,test,0.0,0.0029297363695974,LOW,grade1,20.2,0.0,0.013851,2025-12-04
S00393,8,5,train,0.0,0.0035291865376402,LOW,grade2,26.4,0.0,0.01445,2025-10-12
S00394,66,13,test,0.0,0.0034208131560059,LOW,grade2,24.9,0.0,0.014342,2025-12-04
S00395,10,8,train,0.0,0.0035124633272631,LOW,grade2,15.7,0.0,0.014434,2025-10-15
S00396,10,8,train,0.0,0.0029858928555893,LOW,grade2,20.8,0.0,0.013907,2025-10-15
S00397,66,9,test,0.0,0.0030631468324366,LOW,grade2,20.3,0.0,0.013984,2025-12-04
S00398,10,13,train,0.0,0.0029953053681276,LOW,grade2,14.8,0.0,0.013917,2025-10-15
S00399,38,8,val,0.0021992415492926,0.0029428156301913,LOW,grade1,26.7,0.0,0.013864,2025-11-19
S00400,8,4,train,0.0,0.0035033724589215,LOW,grade2,19.9,0.0,0.014425,2025-10-12
S00401,38,8,val,0.0,0.0034939645670811,LOW,grade2,22.6,0.0,0.014415,2025-11-19
S00402,10,25,train,0.0,0.0030058853039386,LOW,grade2,37.6,0.0,0.013927,2025-10-15
S00403,10,13,train,0.0043498619334567,0.0036199297647425,MED,grade3,37.8,0.0,0.014541,2025-10-15
S00404,10,13,train,0.0,0.0034758897525174,LOW,grade2,24.6,0.0,0.014397,2025-10-15
S00405,10,16,train,0.0,0.0027133375954723,LOW,grade1,33.9,0.0,0.013635,2025-10-15
S00406,10,21,train,0.0,0.0028970289981953,LOW,grade1,28.5,0.0,0.013818,2025-10-15
S00407,38,9,val,0.0043740951475707,0.0030022230012463,LOW,grade2,29.4,0.0,0.013923,2025-11-19
S00408,3,8,train,0.0022408584697236,0.0012800076325164,LOW,grade1,15.8,0.0,0.012201,2025-10-04
S00409,3,6,train,0.002175502182068,0.0021457824136419,LOW,grade1,54.9,0.0,0.013067,2025-10-04
S00410,3,3,train,0.0,0.001432402987998,LOW,grade1,28.8,0.0,0.012354,2025-10-04
S00411,1,23,train,0.0,0.0002429316618397,LOW,grade1,34.2,0.0,0.011164,2025-10-01
S00412,1,2,train,0.0,0.000145274356882,LOW,grade1,23.6,0.0,0.011066,2025-10-01
S00413,57,13,test,0.0,0.0001091633083214,LOW,grade1,23.9,0.0,0.01103,2025-11-30
S00414,57,16,test,0.0,0.0002380197634051,LOW,grade1,40.3,0.0,0.011159,2025-11-30
S00415,29,12,val,0.0,0.0001173458205485,LOW,grade1,25.5,0.0,0.011039,2025-11-15
S00416,1,13,train,0.0,0.0018401221193439,LOW,grade1,36.2,0.0,0.012761,2025-10-01
S00417,5,23,train,0.0065888903619249,0.0029393517365674,LOW,grade1,30.8,0.0,0.013861,2025-10-07
S00418,63,1,test,0.004480868404919,0.0034075677372715,LOW,grade2,25.9,0.0,0.014329,2025-12-03
S00419,36,6,val,0.0,0.0035033218873398,LOW,grade2,38.9,0.0,0.014425,2025-11-18
S00420,8,25,train,0.0067010031280336,0.0035265554495387,LOW,grade2,33.1,0.0,0.014448,2025-10-12
S00421,36,25,val,0.0,0.003508540047424,LOW,grade2,40.1,0.0,0.01443,2025-11-18
S00422,64,16,test,0.0,0.0036018691862802,MED,grade3,30.9,0.0,0.014523,2025-12-03
S00423,8,17,train,0.0022000593174946,0.0035018641843439,LOW,grade2,32.0,0.0,0.014423,2025-10-12
S00424,64,6,test,0.0,0.003401983407299,LOW,grade2,47.1,0.0,0.014323,2025-12-03
S00425,36,21,val,0.0044332646489514,0.003603837464513,MED,grade3,30.5,0.0,0.014525,2025-11-18
S00426,64,8,test,0.0022040693239671,0.0035053269435268,LOW,grade2,28.4,0.0,0.014427,2025-12-03
S00427,36,11,val,0.006688108086286,0.0036076604361193,MED,grade3,25.6,0.0,0.014529,2025-11-18
S00428,36,13,val,0.0,0.0035552212485754,LOW,grade2,25.1,0.0,0.014476,2025-11-18
S00429,8,11,train,0.0,0.003545591917868,LOW,grade2,22.3,0.0,0.014467,2025-10-12
S00430,8,21,train,0.0065350023668016,0.0035057075866431,LOW,grade2,33.3,0.0,0.014427,2025-10-12
S00431,36,13,val,0.0,0.0035865957423369,LOW,grade2,49.8,0.0,0.014508,2025-11-18
S00432,8,12,train,0.0,0.0035112461855304,LOW,grade2,22.8,0.0,0.014432,2025-10-12
S00433,64,11,test,0.0,0.003533356234823,LOW,grade2,30.1,0.0,0.014455,2025-12-03
S00434,8,13,train,0.002191705914519,0.0036220606559859,MED,grade3,36.2,0.0,0.014543,2025-10-12
S00435,8,13,train,0.0,0.0035419575457485,LOW,grade2,24.8,0.0,0.014463,2025-10-12
S00436,8,18,train,0.0,0.0036046875868399,MED,grade3,31.6,0.0,0.014526,2025-10-12
S00437,36,15,val,0.0,0.0036153676880767,MED,grade3,36.2,0.0,0.014537,2025-11-18
S00438,26,16,train,0.0,0.0002158582215537,LOW,grade1,48.1,0.0,0.011137,2025-11-10
S00439,4,10,train,0.0,0.0035894547568268,MED,grade3,56.8,0.0,0.014511,2025-10-05
S00440,27,1,train,0.0122367980460517,0.0002560299293181,LOW,grade1,36.7,0.0,0.011177,2025-11-11
S00441,23,20,train,0.0,0.0001694295568337,LOW,grade1,47.4,0.0,0.011091,2025-11-05
S00442,79,21,test,0.0,0.0001386477782289,LOW,grade1,25.8,0.0,0.01106,2025-12-11
S00443,75,22,test,0.0,0.0031652648307916,LOW,grade2,45.1,0.0,0.014086,2025-12-09
S00444,49,24,val,0.0024359162868205,0.0029236120813051,LOW,grade1,47.5,0.0,0.013845,2025-11-25
S00445,82,1,test,0.0,0.0030047168218591,LOW,grade2,46.5,0.0,0.013926,2025-12-13
S00446,26,3,train,0.0,0.0035021472492541,LOW,grade2,36.6,0.0,0.014423,2025-11-10
S00447,82,3,test,0.0,0.0029677934024482,LOW,grade1,41.8,0.0,0.013889,2025-12-13
S00448,21,24,train,0.012265971677205,0.0030829386819721,LOW,grade2,26.7,0.0,0.014004,2025-11-02
S00449,49,2,val,0.0,0.0029401942008016,LOW,grade1,32.0,0.0,0.013861,2025-11-25
S00450,21,1,train,0.0,0.0034238793656677,LOW,grade2,39.9,0.0,0.014345,2025-11-02
S00451,75,19,test,0.0,0.0034949321802728,LOW,grade2,22.9,0.0,0.014416,2025-12-09
S00452,21,24,train,0.0048683965637152,0.0029100411019296,LOW,grade1,55.2,0.0,0.013831,2025-11-02
S00453,21,19,train,0.0024367761990213,0.0030312090539112,LOW,grade2,41.1,0.0,0.013952,2025-11-02
S00454,21,16,train,0.0,0.0013291019414882,LOW,grade1,50.8,0.0,0.01225,2025-11-02
S00455,21,4,train,0.0,0.0006095541107243,LOW,grade1,33.1,0.0,0.011531,2025-11-02
S00456,19,25,train,0.0,0.0024940850002734,LOW,grade1,36.7,0.0,0.013415,2025-10-29
S00457,21,19,train,0.0047714366632584,0.0029994700128606,LOW,grade2,42.0,0.0,0.013921,2025-11-02
S00458,76,5,test,0.0,0.0021982785416369,LOW,grade1,57.5,0.0,0.013119,2025-12-10
S00459,49,1,val,0.0,0.0036022718519235,MED,grade3,48.4,0.0,0.014523,2025-11-25
S00460,44,10,val,0.0,0.0011649259332237,LOW,grade1,55.7,0.0,0.012086,2025-11-23
S00461,28,23,train,0.0,0.0021750440601229,LOW,grade1,33.8,0.0,0.013096,2025-11-13
S00462,16,10,train,0.0,0.0011047823508529,LOW,grade1,51.9,0.0,0.012026,2025-10-25
S00463,28,23,train,0.0,0.0018223292789021,LOW,grade1,32.2,0.0,0.012744,2025-11-13
S00464,16,3,train,0.0,9.984418517170248e-05,LOW,grade1,38.2,0.0,0.011021,2025-10-25
S00465,28,25,train,0.0,0.0014151893371556,LOW,grade1,32.1,0.0,0.012336,2025-11-13
S00466,56,19,val,0.0,0.0030698137197703,LOW,grade2,22.2,0.0,0.013991,2025-11-29
S00467,28,23,train,0.0047907539412867,0.0024904789528964,LOW,grade1,22.3,0.0,0.013412,2025-11-13
S00468,56,25,val,0.002437457393539,0.0013579629778324,LOW,grade1,31.9,0.0,0.012279,2025-11-29
S00469,28,20,train,0.0024476488781198,0.0030213583970853,LOW,grade2,22.7,0.0,0.013943,2025-11-13
S00470,16,10,train,0.0,0.0006037759756348,LOW,grade1,42.7,0.0,0.011525,2025-10-25
S00471,72,10,test,0.0,0.0006419016894025,LOW,grade1,46.5,0.0,0.011563,2025-12-08
S00472,28,25,train,0.0,0.0018013593823251,LOW,grade1,26.4,0.0,0.012723,2025-11-13
S00473,16,8,train,0.0,0.000341340823761,LOW,grade1,37.7,0.0,0.011263,2025-10-25
S00474,72,10,test,0.0,0.0011449688492342,LOW,grade1,45.6,0.0,0.012066,2025-12-08
S00475,23,15,train,0.0,0.0030348949989108,LOW,grade2,46.6,0.0,0.013956,2025-11-05
S00476,23,14,train,0.0048258518065386,0.0030271235977886,LOW,grade2,35.8,0.0,0.013948,2025-11-05
S00477,44,4,val,0.0024248278957665,0.000636701040308,LOW,grade1,25.3,0.0,0.011558,2025-11-23
S00478,28,22,train,0.0,0.0030096170873401,LOW,grade2,40.1,0.0,0.013931,2025-11-13
S00479,72,4,test,0.0047739115817784,0.001111879909748,LOW,grade1,31.1,0.0,0.012033,2025-12-08
S00480,51,15,val,0.0048673953069299,0.0030301612561089,LOW,grade2,41.5,0.0,0.013951,2025-11-26
S00481,79,14,test,0.0119378750102084,0.0030239708962974,LOW,grade2,45.8,0.0,0.013945,2025-12-11
S00482,23,14,train,0.0,0.002942264225206,LOW,grade1,30.6,0.0,0.013863,2025-11-05
S00483,23,14,train,0.0,0.0029919663033149,LOW,grade2,34.0,0.0,0.013913,2025-11-05
S00484,28,16,train,0.0,0.002547088817415,LOW,grade1,39.3,0.0,0.013468,2025-11-13
S00485,28,14,train,0.0,0.0014092485803831,LOW,grade1,33.5,0.0,0.01233,2025-11-13
S00486,23,10,train,0.0023937848290876,0.0021538963830443,LOW,grade1,33.7,0.0,0.013075,2025-11-05
S00487,23,14,train,0.0047925556278778,0.0030550440569004,LOW,grade2,31.9,0.0,0.013976,2025-11-05
S00488,23,10,train,0.0024354507544016,0.0014301601558473,LOW,grade1,38.0,0.0,0.012351,2025-11-05
S00489,51,12,val,0.0,0.0030032372181861,LOW,grade2,41.0,0.0,0.013924,2025-11-26
S00490,56,8,val,0.0,0.0011592436565889,LOW,grade1,37.6,0.0,0.01208,2025-11-29
S00491,23,9,train,0.0,0.0017785520119862,LOW,grade1,45.8,0.0,0.0127,2025-11-05
S00492,56,6,val,0.0,0.0014261974974597,LOW,grade1,41.3,0.0,0.012347,2025-11-29
S00493,28,5,train,0.0,0.0004721163598112,LOW,grade1,49.8,0.0,0.011393,2025-11-13
S00494,56,4,val,0.0,0.0011467026275259,LOW,grade1,23.9,0.0,0.012068,2025-11-29
S00495,24,17,train,0.0,0.0035099065040792,LOW,grade2,27.8,0.0,0.014431,2025-11-06
S00496,52,21,val,0.0,0.003066287971087,LOW,grade2,45.7,0.0,0.013987,2025-11-27
S00497,24,19,train,0.0043514615044499,0.0029389368149651,LOW,grade1,39.9,0.0,0.01386,2025-11-06
S00498,24,22,train,0.0,0.0027158426254344,LOW,grade1,31.1,0.0,0.013637,2025-11-06
S00499,24,21,train,0.0,0.0025162649805181,LOW,grade1,42.7,0.0,0.013437,2025-11-06
S00500,24,22,train,0.0021848266645565,0.0028955651498428,LOW,grade1,24.3,0.0,0.013817,2025-11-06
S00501,5,10,train,0.0021832142888519,0.0034313569357221,LOW,grade2,50.5,0.0,0.014353,2025-10-07
S00502,5,22,train,0.0022247289590775,0.0030685163450893,LOW,grade2,49.3,0.0,0.01399,2025-10-07
S00503,5,10,train,0.0,0.0035165943455327,LOW,grade2,20.5,0.0,0.014438,2025-10-07
S00504,33,10,val,0.0021966753738105,0.0036109949676675,MED,grade3,45.7,0.0,0.014532,2025-11-17
S00505,5,10,train,0.0,0.0036261852770891,MED,grade3,18.7,0.0,0.014547,2025-10-07
S00506,33,16,val,0.0,0.003430404010552,LOW,grade2,26.9,0.0,0.014352,2025-11-17
S00507,33,22,val,0.0021825815064643,0.0030383707861916,LOW,grade2,35.6,0.0,0.01396,2025-11-17
S00508,61,4,test,0.0021780477329897,0.0036232784156253,MED,grade3,43.7,0.0,0.014544,2025-12-02
S00509,61,10,test,0.0,0.003409397437598,LOW,grade2,44.8,0.0,0.014331,2025-12-02
S00510,5,16,train,0.0022227290819726,0.0034591060386066,LOW,grade2,32.1,0.0,0.01438,2025-10-07
S00511,61,16,test,0.0,0.0031485274903789,LOW,grade2,17.8,0.0,0.01407,2025-12-02
S00512,7,17,train,0.0043474647807241,0.0024958215992644,LOW,grade1,31.8,0.0,0.013417,2025-10-10
S00513,5,4,train,0.0,0.0035967176945765,MED,grade3,33.0,0.0,0.014518,2025-10-07
S00514,5,4,train,0.0,0.0034121660755001,LOW,grade2,52.3,0.0,0.014333,2025-10-07
S00515,5,4,train,0.0065527516282994,0.0035993139071727,MED,grade3,23.8,0.0,0.014521,2025-10-07
S00516,5,4,train,0.0,0.0035305759525303,LOW,grade2,22.0,0.0,0.014452,2025-10-07
S00517,63,10,test,0.0,0.003439842978906,LOW,grade2,34.3,0.0,0.014361,2025-12-03
S00518,7,10,train,0.0,0.0034108828981474,LOW,grade2,37.8,0.0,0.014332,2025-10-10
S00519,12,10,train,0.0,0.0034760075930228,LOW,grade2,37.4,0.0,0.014397,2025-10-18
S00520,12,10,train,0.0,0.0031449822152366,LOW,grade2,34.8,0.0,0.014066,2025-10-18
S00521,14,8,train,0.004380398378283,0.0034826687854773,LOW,grade2,31.7,0.0,0.014404,2025-10-21
S00522,12,14,train,0.0,0.0029869296548996,LOW,grade2,30.7,0.0,0.013908,2025-10-18
S00523,12,10,train,0.0,0.0036207968133954,MED,grade3,12.6,0.0,0.014542,2025-10-18
S00524,12,10,train,0.0073659093266936,0.0030508814922885,LOW,grade2,44.6,0.0,0.013972,2025-10-18
S00525,12,10,train,0.0022026334100044,0.0029664033839265,LOW,grade1,15.5,0.0,0.013888,2025-10-18
