ufs_serial,run_wf_xy,pred,pi,one_minus_pi,mu,health
S00416,0000000_13_33_12,0.0023373246693162,0.4635573411373527,0.5364426588626473,0.0043570820304853,0.0
S00417,0000004_23_31_27,0.0029136854909519,0.2881559697640304,0.7118440302359695,0.0040931515433037,0.0065888903619249
S00420,0000007_25_39_24,0.0034026544123643,0.1653659664202095,0.8346340335797904,0.0040768220267392,0.0067010031280336
S00423,0000007_17_22_25,0.0034325004500408,0.1684648180588832,0.8315351819411168,0.0041279076635435,0.0022000593174946
S00429,0000007_11_50_24,0.0036670137642825,0.1078951342051933,0.8921048657948067,0.00411051873483,0.0
S00430,0000007_21_26_14,0.002664160168692,0.3521057961836299,0.6478942038163701,0.0041120296384795,0.0065350023668016
S00432,0000007_12_23_14,0.0035955210838831,0.1701909610501489,0.829809038949851,0.004332950010322,0.0
S00434,0000007_13_45_12,0.0031271393758009,0.2695372176953872,0.7304627823046128,0.0042810386121724,0.002191705914519
S00435,0000007_13_53_24,0.003608338426805,0.1347246022621429,0.8652753977378571,0.0041701618192757,0.0
S00436,0000007_18_58_26,0.0036592246043047,0.1228652865186382,0.8771347134813617,0.0041717931670737,0.0
S00438,0000025_16_49_27,0.0010052512388397,0.7519581990597682,0.2480418009402317,0.0040527493149509,0.0
S00439,0000003_10_28_12,0.0034206295639548,0.1733374016173375,0.8266625983826624,0.004137878707283,0.0
S00440,0000026_1_22_24,0.0006623212906571,0.8419651515174987,0.1580348484825012,0.0041909825397178,0.0122367980460517
S00441,0000022_20_45_13,0.0004538541345975,0.8904113633231321,0.1095886366768679,0.0041414342614355,0.0
S00446,0000025_3_42_23,0.0027237104525229,0.3742888799728998,0.6257111200271002,0.0043529839335523,0.0
S00448,0000020_24_23_26,0.0027060722169142,0.3387979566118163,0.6612020433881837,0.0040926555566095,0.012265971677205
S00450,0000020_1_40_16,0.0031963545607228,0.2477557592192185,0.7522442407807814,0.0042490914352567,0.0
S00452,0000020_24_37_19,0.0019950332374536,0.5383334965469389,0.4616665034530611,0.004321373161214,0.0048683965637152
S00453,0000020_19_32_25,0.0023797552522189,0.4371977808319728,0.5628022191680271,0.0042284041732047,0.0024367761990213
S00454,0000020_16_18_16,0.0014957404107818,0.644620345744625,0.355379654255375,0.0042088521187737,0.0
S00455,0000020_4_42_20,0.0019068044727342,0.5365000241089461,0.4634999758910538,0.004113925721503,0.0
S00456,0000018_25_36_22,0.0027131255342718,0.3516331972745775,0.6483668027254225,0.0041845534392987,0.0
S00457,0000020_19_59_19,0.002413473857402,0.4309368270945191,0.5690631729054809,0.004241135206623,0.0047714366632584
S00461,0000027_23_43_27,0.0024197604360914,0.4022542341278707,0.5977457658721292,0.0040481431642781,0.0
S00462,0000015_10_27_26,0.0018443411894818,0.5501056727316015,0.4498943272683985,0.0040994986548952,0.0
S00463,0000027_23_50_14,0.0024263395516827,0.4178014521897998,0.5821985478102001,0.0041675465540216,0.0
S00464,0000015_3_25_29,0.0006838421476678,0.840211715608204,0.159788284391796,0.0042796763872316,0.0
S00465,0000027_25_23_26,0.0017662435186238,0.5670410803607284,0.4329589196392716,0.0040794713736247,0.0
S00467,0000027_23_30_21,0.0024956098730548,0.4056992210723418,0.5943007789276582,0.0041992370892695,0.0047907539412867
S00469,0000027_20_31_20,0.0021603094860382,0.4745455621116831,0.5254544378883168,0.0041113164724995,0.0024476488781198
S00470,0000015_10_45_28,0.001760430328999,0.5733998628781853,0.4266001371218146,0.0041266520467534,0.0
S00472,0000027_25_48_20,0.0018237350199583,0.5642056534588772,0.4357943465411228,0.0041848524067216,0.0
S00473,0000015_8_36_25,0.0008838216599835,0.7950435648389858,0.2049564351610142,0.0043122415711864,0.0
S00475,0000022_15_20_25,0.0026534105848214,0.360615547329932,0.6393844526700679,0.0041499454260121,0.0
S00476,0000022_14_27_22,0.0027927605905463,0.3310540949416884,0.6689459050583115,0.0041748676080211,0.0048258518065386
S00478,0000027_22_27_26,0.0010709365918443,0.7415488885241457,0.2584511114758543,0.0041436718369244,0.0
S00482,0000022_14_24_28,0.0025182530907832,0.4096628449577705,0.5903371550422295,0.004265787896415,0.0
S00483,0000022_14_31_14,0.002662452270037,0.3555885431299184,0.6444114568700816,0.0041316029404079,0.0
S00484,0000027_16_16_24,0.0027148269327139,0.36282774713013,0.63717225286987,0.0042607425550723,0.0
S00485,0000027_14_42_22,0.0016714801542475,0.6238113121308774,0.3761886878691226,0.0044431962154829,0.0
S00486,0000022_10_25_26,0.0017600378157881,0.5886907974660036,0.4113092025339964,0.0042791112013659,0.0023937848290876
S00487,0000022_14_21_26,0.0027910344241628,0.3273329305114356,0.6726670694885644,0.0041492062727031,0.0047925556278778
S00488,0000022_10_60_26,0.0016841883382371,0.6160382536590839,0.383961746340916,0.0043863440936164,0.0024354507544016
S00491,0000022_9_32_22,0.001770042144512,0.5826437101305542,0.4173562898694458,0.0042410817507164,0.0
S00493,0000027_5_40_26,0.000258414115868,0.937944571467221,0.062055428532779,0.0041642467384061,0.0
S00495,0000023_17_44_12,0.0035580036732424,0.2049004849342924,0.7950995150657075,0.0044749161656177,0.0
S00497,0000023_19_37_22,0.0029771888535529,0.3479135846895972,0.6520864153104028,0.0045656354490006,0.0043514615044499
S00498,0000023_22_24_29,0.0031117221836535,0.2561739912827139,0.7438260087172861,0.0041834006167915,0.0
S00499,0000023_21_33_19,0.0019359842595162,0.5593881384222424,0.4406118615777575,0.0043938541567715,0.0
S00500,0000023_22_30_16,0.0027895557210258,0.3386425267758044,0.6613574732241956,0.0042179242451536,0.0021848266645565
S00501,0000004_10_20_27,0.0033392672742122,0.2160549425163679,0.7839450574836321,0.0042595679918321,0.0021832142888519
S00502,0000004_22_41_17,0.0028610061496975,0.3191079769756038,0.6808920230243962,0.0042018500040425,0.0022247289590775
S00503,0000004_10_42_31,0.0023170459917331,0.4322488229828183,0.5677511770171817,0.0040810941227921,0.0
S00505,0000004_10_32_15,0.0035495632484836,0.1356420197852926,0.8643579802147073,0.0041065893180068,0.0
S00510,0000004_16_41_13,0.003275871504484,0.2172765020913883,0.7827234979086117,0.0041852218736718,0.0022227290819726
S00512,0000006_17_25_17,0.0028540649784206,0.296111567853738,0.703888432146262,0.0040547121505011,0.0043474647807241
S00513,0000004_4_51_24,0.0035015651298423,0.1621019100336064,0.8378980899663935,0.0041789868860815,0.0
S00514,0000004_4_40_21,0.0032338917897601,0.2312181866580596,0.7687818133419404,0.0042065144279391,0.0
S00515,0000004_4_49_17,0.0032956601586179,0.2340842101125163,0.7659157898874837,0.0043029014444292,0.0065527516282994
S00516,0000004_4_53_20,0.0036841044628241,0.1502231446465592,0.8497768553534408,0.0043353786816091,0.0
S00518,0000006_10_44_19,0.0024255042733544,0.4375580191431785,0.5624419808568215,0.0043124524055965,0.0
S00519,0000011_10_14_24,0.0033615692596399,0.2494891211129925,0.7505108788870074,0.0044790413493074,0.0
S00520,0000011_10_58_16,0.0022651995731528,0.4635941813948821,0.5364058186051179,0.0042229213304271,0.0
S00521,0000013_8_18_22,0.0030203243401393,0.3009368059234625,0.6990631940765375,0.0043205311990845,0.004380398378283
S00522,0000011_14_47_26,0.0026709526754604,0.3310693160913467,0.6689306839086533,0.00399286912637,0.0
S00523,0000011_10_22_23,0.0030322395565526,0.2639045902844782,0.7360954097155217,0.0041193566982362,0.0
S00524,0000011_10_60_20,0.0025854731675301,0.389023718314717,0.6109762816852831,0.0042317079157287,0.0073659093266936
S00525,0000011_10_37_30,0.0031180494999549,0.2420919636904943,0.7579080363095057,0.0041140208977566,0.0022026334100044
S00527,0000013_16_34_27,0.0028709780164922,0.3254457432641697,0.6745542567358302,0.0042561113325188,0.0022325840475805
S00529,0000013_8_38_24,0.0035133124840428,0.1928522317031998,0.8071477682968002,0.0043527500440922,0.0022204351516776
S00531,0000013_16_26_14,0.0028356652040693,0.3209395742938623,0.6790604257061377,0.0041758657944477,0.0
S00537,0000013_14_27_15,0.0026846575812008,0.3545703798690673,0.6454296201309326,0.0041594892726742,0.0
S00538,0000013_16_47_30,0.0032594845219203,0.2388976117491469,0.761102388250853,0.0042825834897341,0.0
S00539,0000013_13_57_17,0.0034354490543847,0.2052695156736963,0.7947304843263037,0.0043227850474327,0.0
S00540,0000013_10_26_15,0.0031075122929198,0.2810280127939459,0.718971987206054,0.0043221604571768,0.0043980160257686
S00543,0000013_7_21_26,0.0030214483284572,0.2114807495895294,0.7885192504104706,0.0038318003357361,0.0024125042473666
S00545,0000013_12_21_23,0.0033091505836154,0.2137276319219153,0.7862723680780848,0.0042086568445793,0.0
S00547,0000013_14_37_24,0.0033028727384213,0.2253513948020668,0.7746486051979331,0.0042637044929261,0.0024299851365094
S00548,0000013_5_53_24,0.0035398572355048,0.169546539273813,0.830453460726187,0.0042625594363944,0.0022212091958954
S00550,0000013_12_21_28,0.0030353256248645,0.2782033894489214,0.7217966105510786,0.0042052367391239,0.0048952977562397
S00551,0000013_4_48_26,0.003363280885393,0.1898355655277651,0.8101644344722349,0.0041513558757784,0.0
S00552,0000013_6_58_18,0.0026219387520782,0.3741043870189017,0.6258956129810982,0.0041890991048653,0.0021787351938066
S00553,0000013_14_21_25,0.0033855295101538,0.2177570225821205,0.7822429774178794,0.0043279768663814,0.0
S00554,0000013_4_44_13,0.0025827827338719,0.3446205151376475,0.6553794848623524,0.0039408965241175,0.0
S00555,0000013_4_51_19,0.0028881293738999,0.2935687995958651,0.7064312004041349,0.0040883377917732,0.0
S00557,0000013_6_33_13,0.0034023968392959,0.178226955384445,0.821773044615555,0.004140312050376,0.0086994954467681
S00558,0000013_1_37_27,0.0032103749469969,0.2092617429882116,0.7907382570117883,0.004059971701798,0.0
S00559,0000013_5_39_17,0.0034198637298174,0.2029251695275672,0.7970748304724328,0.0042905177770956,0.0
S00560,0000013_6_62_18,0.0032182542186078,0.2040799954997656,0.7959200045002344,0.0040434392908978,0.0
S00561,0000013_1_29_27,0.0034342093340021,0.1871426514698851,0.8128573485301149,0.0042248610290749,0.0
S00562,0000013_1_37_18,0.0032038165033178,0.2257597429225481,0.7742402570774519,0.0041380133285905,0.0109444848164541
S00564,0000013_2_23_29,0.003044234674852,0.2870262075578735,0.7129737924421264,0.0042697707925907,0.0
S00565,0000013_2_29_28,0.0035686212949069,0.1912042118428662,0.8087957881571337,0.0044122649340671,0.0
S00566,0000013_2_52_16,0.0036645210426248,0.1617027125703264,0.8382972874296735,0.0043713860197028,0.0
S00567,0000013_2_54_22,0.003552719964145,0.1680054270324764,0.8319945729675235,0.0042701239642385,0.0
S00568,0000013_2_46_15,0.0034700155132309,0.1736930922700148,0.8263069077299852,0.0041994269692888,0.0
S00570,0000014_9_41_17,0.0002421514442925,0.9427866954564796,0.0572133045435204,0.0042324324075423,0.0022028091356744
S00571,0000014_14_60_23,0.0005131635385412,0.8815132039211765,0.1184867960788235,0.0043309765773382,0.0
S00574,0000013_24_42_31,0.0003350477102677,0.9202519917478168,0.0797480082521832,0.0042013301348949,0.0
S00577,0000014_23_35_26,0.0004124026150582,0.9079517059024058,0.0920482940975941,0.0044802852578773,0.0
S00579,0000013_22_23_28,0.0009332333902698,0.7713817199362526,0.2286182800637474,0.0040820593611747,0.0
S00580,0000023_4_21_29,0.0027582741010766,0.3739558507634832,0.6260441492365167,0.0044058779311977,0.0022136704169895
S00581,0000023_15_49_31,0.0024269816305665,0.430565760564931,0.5694342394350689,0.0042620929029037,0.0
S00582,0000023_5_21_14,0.0034453747387953,0.2066095319185954,0.7933904680814046,0.0043425965869328,0.0022362909068002
S00583,0000010_21_47_22,0.0031331354080336,0.2360022750852093,0.7639977249147907,0.0041009747880899,0.0
S00584,0000010_4_28_16,0.0008705078950391,0.7917599640636942,0.2082400359363058,0.0041803099539679,0.0
S00585,0000010_3_44_29,0.0011255799725012,0.712381271281999,0.287618728718001,0.003913444640821,0.0
S00586,0000010_4_38_15,0.0011518285123381,0.722737920279813,0.277262079720187,0.0041542951473947,0.0
S00587,0000010_5_37_16,0.0008419946233689,0.794539410686697,0.205460589313303,0.0040980833656861,0.0
S00588,0000010_4_17_20,0.0010036341441726,0.7560796978855707,0.2439203021144292,0.0041145986433791,0.0
S00589,0000010_4_19_25,0.0008659136597942,0.7888851647922392,0.2111148352077607,0.0041016239287119,0.0
S00590,0000010_11_19_17,0.0011646222418217,0.7224662786960026,0.2775337213039974,0.0041963269773121,0.0
S00593,0000010_10_32_24,0.0011450732829367,0.7201711081087638,0.2798288918912361,0.0040920480912379,0.0
S00594,0000010_3_55_17,0.0011038625399033,0.7249266657273286,0.2750733342726714,0.0040129754591521,0.0
S00598,0000026_3_60_28,0.0008400699352733,0.8056405897617973,0.1943594102382027,0.0043222498681373,0.0
S00599,0000001_19_18_15,0.0018229374066937,0.6125502452276732,0.3874497547723268,0.0047049646676508,0.0
S00600,0000008_22_53_30,0.001883252631914,0.5487711911290624,0.4512288088709376,0.004173609031361,0.0
S00603,0000019_9_24_30,0.0006624089142186,0.8512295055628686,0.1487704944371314,0.0044525557082057,0.0
S00605,0000005_22_50_21,0.0029841040415478,0.3002782538476042,0.6997217461523958,0.0042647010157347,0.0
S00606,0000004_7_44_23,0.0033792667524841,0.2280697572153577,0.7719302427846422,0.004377684103027,0.0
S00607,0000003_16_20_17,0.0035224969833883,0.1703493880105247,0.8296506119894752,0.0042457595191082,0.0
S00612,0000004_25_18_26,0.0032642887776299,0.2182026046242712,0.7817973953757288,0.0041753640993663,0.0
S00614,0000004_9_18_19,0.0033634788394453,0.1860498930297174,0.8139501069702826,0.0041322911694981,0.0
S00616,0000004_5_25_29,0.0036441547984792,0.1514793932320555,0.8485206067679445,0.0042947157316073,0.0
S00617,0000024_8_26_20,0.0034786928203002,0.1524265804774466,0.8475734195225533,0.0041042967372193,0.0
S00618,0000024_11_30_19,0.0038270885166168,0.1163116844593851,0.8836883155406149,0.0043308126285177,0.0
S00619,0000024_15_55_24,0.0035870478256959,0.1458552758462719,0.8541447241537281,0.004199578507319,0.0
S00621,0000024_10_37_17,0.0035278311382977,0.1762975781755336,0.8237024218244664,0.0042828951874194,0.0
S00624,0000024_7_56_21,0.0037631056252472,0.1260044635373885,0.8739955364626115,0.0043056348325049,0.0
S00626,0000024_24_60_18,0.0034398726737838,0.1652706385522285,0.8347293614477714,0.0041209436646838,0.0
S00629,0000024_9_36_27,0.0034082581905401,0.1778623075363816,0.8221376924636183,0.0041456050753821,0.0
S00630,0000024_23_49_28,0.0036389977009175,0.1283144808017018,0.8716855191982982,0.0041746680663737,0.0
S00632,0000002_22_58_14,0.0013434772866072,0.7164438173773028,0.2835561826226972,0.0047379580095238,0.0
S00634,0000006_23_49_29,0.0033762750366472,0.2110360753138018,0.7889639246861981,0.0042793782212413,0.0
S00635,0000006_17_30_21,0.002214302682099,0.4638015618325777,0.5361984381674223,0.0041296328457556,0.0
S00636,0000002_6_52_17,0.0023583904591099,0.4204657199649332,0.5795342800350668,0.0040694580810081,0.0
S00637,0000002_8_48_20,0.0018722599213791,0.543711865935464,0.456288134064536,0.0041032404342873,0.0
S00638,0000023_15_50_28,0.0011654816765464,0.7078841320512735,0.2921158679487264,0.0039897924228853,0.0
S00639,0000023_7_19_16,0.003217854307569,0.2436332866136395,0.7563667133863605,0.0042543573780002,0.0
S00640,0000023_7_53_19,0.0031543532598971,0.2244699682048208,0.7755300317951791,0.0040673515280839,0.0
S00642,0000000_18_49_16,0.0004598626094879,0.8881805467626591,0.1118194532373408,0.0041125456812228,0.0
S00643,0000000_19_63_21,0.0002971425780655,0.9322877830566838,0.0677122169433162,0.0043883156021056,0.0
S00644,0000000_18_15_22,0.0008732639478996,0.7873531296645466,0.2126468703354533,0.0041066390797198,0.0
S00645,0000000_18_50_15,0.0006934005149185,0.8313058505935066,0.1686941494064934,0.0041104004931888,0.0
S00646,0000000_18_41_15,0.0006145769264982,0.8491712101130158,0.1508287898869842,0.0040746658973973,0.0
S00647,0000000_24_28_24,0.0007759978951865,0.818089688262472,0.181910311737528,0.0042658268669576,0.0
S00648,0000000_23_34_26,0.0004575841119671,0.8911606359799723,0.1088393640200277,0.0042042152311998,0.0
S00651,0000000_1_19_18,0.000827392627977,0.7986183493566117,0.2013816506433883,0.0041085800286849,0.0
S00654,0000000_11_33_13,0.0004287406559863,0.9065781867999906,0.0934218132000094,0.004589299236447,0.0
S00656,0000000_13_27_30,0.0011913856229075,0.718522858973125,0.281477141026875,0.00423261945379,0.0
S00657,0000000_8_41_29,0.0004431503730104,0.8898144875115819,0.1101855124884181,0.0040218569846647,0.0
S00658,0000000_10_54_23,0.0003629559554993,0.9144356394582774,0.0855643605417225,0.0042419057794785,0.0
S00660,0000027_21_23_27,0.0022208059644107,0.4396163015618393,0.5603836984381607,0.0039630095782592,0.0
S00661,0000015_1_32_29,0.0018009882113419,0.5792100506244137,0.4207899493755863,0.0042800171772505,0.0
S00662,0000027_25_37_22,0.0019281454649675,0.5397715598258185,0.4602284401741815,0.0041895400124289,0.0
S00664,0000027_23_34_13,0.0015301949060255,0.6236610069752843,0.3763389930247157,0.0040660014890485,0.0
S00666,0000027_4_56_23,0.0011917109564712,0.7242264837834651,0.2757735162165349,0.0043213393832044,0.0
S00667,0000027_8_46_30,0.001159459736804,0.7052481614301558,0.2947518385698442,0.0039336811007856,0.0
S00668,0000027_5_34_31,0.0009995397485577,0.7343990301936067,0.2656009698063932,0.0037633136252714,0.0
S00670,0000027_10_43_22,0.0018859459695045,0.5558332396800555,0.4441667603199445,0.0042460313062283,0.0
S00671,0000027_5_34_16,0.0004870104919217,0.8752266394241421,0.1247733605758578,0.0039031608163319,0.0
S00673,0000027_14_18_25,0.0014526945308192,0.6156722359748571,0.3843277640251429,0.0037798323899498,0.0
S00676,0000025_8_43_23,0.0015035384449081,0.647724922384007,0.3522750776159929,0.0042680806575453,0.0
S00677,0000025_8_49_17,0.0014831645232883,0.6543151811450527,0.3456848188549473,0.0042905110157895,0.0
S00679,0000016_18_52_25,0.0033277904526949,0.1944171039943506,0.8055828960056494,0.0041309100145934,0.0
S00683,0000016_24_17_17,0.0036014217011417,0.1921129700955963,0.8078870299044036,0.0044578283445989,0.0
