ufs_serial,run_id,wafer_no,split,health,reg_pred,risk
S00826,10,13,train,0.0,0.003996051074882584,HIGH
S00827,10,16,train,0.0,0.0022619561646473204,MED
S00828,8,4,train,0.0,0.003554829204887599,MED
S00829,10,13,train,0.0,0.0025639143457278036,MED
S00833,10,6,train,0.0,0.0015024834698842092,MED
S00834,15,17,train,0.0,0.00028730748120640577,MED
S00835,15,14,train,0.0,0.00023982962327647638,MED
S00836,15,16,train,0.0,0.0007792554984135727,MED
S00837,15,14,train,0.0,0.0010254891739387055,MED
S00839,15,17,train,0.0,0.0007338022365802357,MED
S00842,15,10,train,0.0,0.0008085977730561113,MED
S00843,15,10,train,0.0,0.0019027057392626417,MED
S00844,15,9,train,0.0,0.0016369518117708376,MED
S00847,14,18,train,0.0,0.0017435001695803702,MED
S00853,14,19,train,0.0,0.001849282036714193,MED
S00855,14,19,train,0.0,0.002169239244423316,MED
S00857,14,24,train,0.0,0.0009316487098725414,MED
S00862,14,24,train,0.0,0.0012021807416458927,MED
S00864,14,23,train,0.0,0.0010941054189938133,MED
S00865,15,24,train,0.0,0.000447419426444038,MED
S00866,15,2,train,0.0,0.0007641703408799712,MED
S00867,15,3,train,0.0,0.0016757384699648671,MED
S00868,14,22,train,0.0,0.0013151133585282903,MED
S00869,27,17,train,0.0,0.0017869711831925378,MED
S00870,27,9,train,0.0,0.002350693673030151,MED
S00872,16,4,train,0.0,0.0007496482565342092,MED
S00873,16,7,train,0.0,0.0021098602269907733,MED
S00874,16,1,train,0.0,0.0014163907007199925,MED
S00876,16,6,train,0.0,0.0017853852606748224,MED
S00877,16,7,train,0.0,0.0016868870727892492,MED
S00879,16,6,train,0.0,0.0022684262545588476,MED
S00881,28,12,train,0.0,0.0021713339370796345,MED
S00883,6,18,train,0.0,0.0037630076916581913,MED
S00884,4,17,train,0.0,0.0020453663846454495,MED
S00886,6,7,train,0.0,0.003005638913886236,MED
S00888,12,20,train,0.0,0.0035369653326630325,MED
S00889,15,16,train,0.0,0.0018006952373256864,MED
S00895,11,4,train,0.0,0.0007661649571168092,MED
S00897,11,6,train,0.0,0.002442490358229429,MED
S00898,11,4,train,0.0,0.0012997024224081744,MED
S00899,11,12,train,0.0,0.002506895318014281,MED
S00901,11,15,train,0.0,0.0029622760998040455,MED
S00905,28,23,train,0.0,0.0017048445631025547,MED
S00906,28,24,train,0.0,0.0027198434418755214,MED
S00908,27,17,train,0.0,0.002001212146236447,MED
S00909,27,17,train,0.0,0.0018799621977069504,MED
S00910,27,9,train,0.0,0.0012989202317132274,MED
S00911,23,10,train,0.0,0.0014330768164385877,MED
S00913,27,9,train,0.0,0.0016612403241188043,MED
S00915,23,7,train,0.0,0.003018970149064874,MED
S00918,26,9,train,0.0,0.001169677894727911,MED
S00919,26,17,train,0.0,0.0023424559108028617,MED
S00920,20,14,train,0.0257126597340783,0.002477068034262453,MED
S00921,2,11,train,0.0,0.0030311543789901525,MED
S00925,5,25,train,0.0,0.002843339115935746,MED
S00927,20,11,train,0.0,0.0021075398989477364,MED
S00928,10,17,train,0.0,0.0021803415938239823,MED
S00932,22,22,train,0.0,0.0017225384354767215,MED
S00934,20,5,train,0.0,0.0018014777989461494,MED
S00935,1,16,train,0.0,0.0023406381009801803,MED
S00937,6,22,train,0.0,0.0021005412515432823,MED
S00939,4,12,train,0.0,0.004168008067977469,HIGH
S00940,4,14,train,0.0,0.004421505395989612,HIGH
S00942,6,21,train,0.0,0.0028699634907168718,MED
S00943,4,14,train,0.0,0.004681093574284349,HIGH
S00945,4,15,train,0.0,0.004240922720128368,HIGH
S00946,25,14,train,0.0,0.003687874453364168,MED
S00947,25,3,train,0.0,0.004553920277814027,HIGH
S00949,25,16,train,0.0,0.004034629278042037,HIGH
S00950,25,17,train,0.0,0.003835170666924738,MED
S00951,25,1,train,0.0,0.004926400819705892,HIGH
S00956,9,11,train,0.0,0.0032317635649488654,MED
S00958,10,20,train,0.0,0.001993672971532199,MED
S00959,10,11,train,0.0,0.002637818691266878,MED
S00960,2,1,train,0.0,0.0033617982803939494,MED
S00962,2,8,train,0.0,0.0024282535899032547,MED
S00963,18,11,train,0.0,0.0021900243355283764,MED
S00965,18,16,train,0.0,0.0032496090492377654,MED
S00966,25,14,train,0.0,0.004283789604363239,HIGH
S00969,1,18,train,0.0,0.0009423894023963537,MED
S00970,1,20,train,0.0,0.0010077230191545777,MED
S00973,17,5,train,0.0,0.0036915461058176845,MED
S00975,17,1,train,0.0,0.004253035281059478,HIGH
S00977,17,1,train,0.0,0.004459772947899591,HIGH
S00980,17,14,train,0.0,0.003428214093173223,MED
S00982,8,19,train,0.0,0.0030409927055583355,MED
S00984,17,14,train,0.0,0.0030433789482489535,MED
S00985,17,18,train,0.0,0.0029391717546961627,MED
S00988,8,14,train,0.0,0.004479419627152147,HIGH
S00989,8,15,train,0.0,0.0030739578641626156,MED
S00991,7,5,train,0.0,0.0033224184615784085,MED
S00992,8,10,train,0.0,0.002615613187755661,MED
S00996,24,15,train,0.0,0.002111925865129076,MED
S00999,24,16,train,0.0,0.002953943277208438,MED
S01000,24,12,train,0.0,0.003221449606255169,MED
S01001,24,21,train,0.0,0.003315722016605633,MED
S01002,24,24,train,0.0,0.0022264108256565313,MED
S01003,24,23,train,0.0,0.0032557916205501647,MED
S01004,24,20,train,0.0,0.0025575563246392355,MED
S01005,24,20,train,0.0,0.003630682178010195,MED
S01006,24,18,train,0.0,0.002929936007191682,MED
S01008,2,8,train,0.0,0.00271292001686202,MED
S01009,4,16,train,0.0,0.0045161440530668544,HIGH
S01010,4,12,train,0.0,0.0033941204114257017,MED
S01011,8,19,train,0.0,0.0031068659210940664,MED
S01012,4,19,train,0.0,0.0024540630452956898,MED
S01014,10,19,train,0.0,0.0024977000078536863,MED
S01015,10,6,train,0.0,0.0013696973892049704,MED
S01017,10,19,train,0.0,0.0021946428091451603,MED
S01019,15,20,train,0.0,0.00022031380889339964,MED
S01020,15,20,train,0.0,0.00024646619122366124,MED
S01026,15,16,train,0.0,0.0003064284852077328,MED
S01028,15,21,train,0.0,0.0009084222437082456,MED
S01029,15,14,train,0.0,0.00027466859046422997,MED
S01030,15,15,train,0.0,0.0011088902334650717,MED
S01031,15,14,train,0.0,0.0007694285543771815,MED
S01034,15,11,train,0.0,0.0005926279470272267,MED
S01036,15,11,train,0.0,0.0007881976918909672,MED
S01037,15,10,train,0.0,0.00017529292110536311,MED
S01041,15,10,train,0.0,0.000334870339851748,MED
S01043,15,17,train,0.0,0.0006483252703782251,MED
S01044,15,17,train,0.0,0.0005946826591609077,MED
S01046,14,24,train,0.0,0.0014286910825045717,MED
S01047,15,4,train,0.0,0.0014942957582808618,MED
S01049,14,19,train,0.0,0.002379855770319499,MED
S01050,15,20,train,0.0,0.0005916366474066937,MED
S01051,14,18,train,0.0,0.0015448962931504035,MED
S01052,15,22,train,0.0,0.0017396120746168695,MED
S01053,15,20,train,0.0,0.0006261146937125546,MED
S01055,14,25,train,0.0,0.002892287846128294,MED
S01057,15,6,train,0.0,0.0005638387023455626,MED
S01058,15,6,train,0.0,0.0002621641755556759,MED
S01059,15,4,train,0.0,0.0008870009287165304,MED
S01060,15,8,train,0.0,0.00131550885166501,MED
S01061,15,8,train,0.0,0.0005631297671025769,MED
S01063,15,6,train,0.0,0.0006893656912607627,MED
S01064,15,23,train,0.0,0.00026389611398147325,MED
S01069,15,24,train,0.0,0.0008217815810807227,MED
S01070,18,24,train,0.0,0.0021731930558926793,MED
S01073,21,10,train,0.0,0.0015412782635558372,MED
S01076,10,1,train,0.0,0.003333712509411252,MED
S01077,2,10,train,0.0,0.002844836359124803,MED
S01079,2,15,train,0.0,0.0030765697376939163,MED
S01083,17,25,train,0.0,0.002548367293232034,MED
S01085,10,24,train,0.0,0.00209356069356456,MED
S01089,10,14,train,0.0,0.002257793715978728,MED
S01091,2,21,train,0.0,0.0018904678505662295,MED
S01092,2,21,train,0.0,0.00320988625690961,MED
S01093,9,22,train,0.0,0.003369583894717267,MED
S01099,22,25,train,0.0,0.0030570756159000053,MED
S01100,22,9,train,0.0,0.0023758322633027776,MED
S01102,22,9,train,0.0,0.002614003007191901,MED
S01105,22,14,train,0.0,0.002891145598561797,MED
S01108,27,3,train,0.0,0.0014835625393656716,MED
S01111,23,16,train,0.0,0.0011507797031989483,MED
S01112,23,17,train,0.0,0.0007388300916473958,MED
S01113,23,18,train,0.0,0.0010917052213408596,MED
S01116,23,23,train,0.0,0.0007416824148399482,MED
S01118,27,3,train,0.0,0.0011692731829377075,MED
S01120,27,3,train,0.0,0.0013036943871084158,MED
S01123,19,22,train,0.0,0.002858557273145881,MED
S01124,19,22,train,0.0,0.003118617004228182,MED
S01125,19,22,train,0.0,0.0037124924877918824,MED
S01126,21,16,train,0.0,0.0019369294762176413,MED
S01128,26,25,train,0.0,0.0018516431925554688,MED
S01129,28,25,train,0.0,0.0024533512823735467,MED
S01130,28,8,train,0.0,0.0021217121872130398,MED
S01133,28,25,train,0.0,0.0034179586420852682,MED
S01134,28,12,train,0.0,0.002217978209063499,MED
S01135,16,8,train,0.0,0.002071168807593138,MED
S01137,16,3,train,0.0,0.0008460699906280338,MED
S01138,16,8,train,0.0,0.0015102855373689467,MED
S01140,16,8,train,0.0,0.0017045597379746276,MED
S01141,16,1,train,0.0,0.002439042795397171,MED
S01142,16,4,train,0.0,0.0009793405836067816,MED
S01144,24,17,train,0.0,0.002675109674631017,MED
S01145,25,21,train,0.0,0.003719455446991664,MED
S01146,25,22,train,0.0,0.003110583239951376,MED
S01147,25,17,train,0.0,0.0035275450513013113,MED
S01148,25,15,train,0.0,0.0033662148926789145,MED
S01152,4,25,train,0.0,0.0031960199432818862,MED
S01153,6,20,train,0.0,0.0027715318632788033,MED
S01156,4,25,train,0.0,0.004231082731364341,HIGH
S01157,4,25,train,0.0,0.0025019721566150667,MED
S01158,7,5,train,0.0,0.002981065883065983,MED
S01160,7,24,train,0.0,0.003168615243868,MED
S01161,7,5,train,0.0,0.0032560609440977937,MED
S01162,6,17,train,0.0,0.004604845783702847,HIGH
S01163,7,21,train,0.0,0.0035652087030176288,MED
S01164,7,24,train,0.0,0.002763703493267852,MED
S01165,6,10,train,0.0,0.003716510648023887,MED
S01168,4,18,train,0.0,0.004378705731531397,HIGH
S01169,12,21,train,0.0,0.0030849533960898264,MED
S01174,13,15,train,0.0,0.0019576207851022447,MED
S01176,13,15,train,0.0,0.0016678248791844495,MED
S01178,12,24,train,0.0,0.002080416903604084,MED
S01179,12,25,train,0.0,0.0033014570458239924,MED
S01180,12,19,train,0.0,0.002242540181942079,MED
S01183,12,23,train,0.0,0.0037469519326810666,MED
S01188,10,25,train,0.0,0.0022482430873605,MED
S01189,10,13,train,0.0,0.0026210497896032455,MED
S01191,8,2,train,0.0,0.0040535842247510214,HIGH
S01193,1,18,train,0.0,0.0008048244348861585,MED
S01194,27,17,train,0.0,0.0025870161351554486,MED
S01195,8,6,train,0.0,0.00410922083634819,HIGH
S01196,24,24,train,0.0,0.0018945652223219288,MED
S01197,24,22,train,0.0,0.0034398931679590233,MED
S01199,27,14,train,0.0,0.002771183313564297,MED
S01200,27,9,train,0.0,0.0032683198127634976,MED
S01202,27,8,train,0.0,0.00281454860705958,MED
S01203,27,17,train,0.0,0.002858954675635668,MED
S01205,24,4,train,0.0,0.0031198685602846473,MED
S01209,24,6,train,0.0,0.003948637647782526,HIGH
S01210,24,5,train,0.0,0.004074993820801987,HIGH
S01212,24,1,train,0.0,0.0032613285927374663,MED
S01214,15,9,train,0.0101877068142551,0.00019468526049586907,MED
S01215,15,9,train,0.0,0.0004394080107375299,MED
S01216,14,18,train,0.0059559118716782,0.0015860797210498147,MED
S01217,15,11,train,0.0117239447417695,0.00037094882069834534,MED
S01219,24,10,train,0.0,0.0026743304795944153,MED
S01223,24,12,train,0.0057164382104212,0.0028752155481687153,MED
S01225,24,16,train,0.0085934865867259,0.0035668715093676497,MED
S01226,24,14,train,0.0100747716597455,0.0036078705787445805,MED
S01228,24,16,train,0.0074032365699032,0.0033514356012842527,MED
S01229,24,24,train,0.0,0.0020983066676744824,MED
S01231,24,24,train,0.008795759629764,0.001921229751296584,MED
S01232,24,24,train,0.0102230920225207,0.0024616130273564293,MED
S01233,24,22,train,0.0042819726367301,0.0030918624668091897,MED
S01238,24,19,train,0.0,0.0020378073869490357,MED
S01239,24,24,train,0.004306572505524,0.0028060975750782953,MED
S01242,4,20,train,0.0014842688408069,0.0048444605548403,HIGH
S01246,4,19,train,0.0,0.0036691270919973046,MED
S01248,4,20,train,0.0113964033684741,0.004613761448361972,HIGH
S01252,4,5,train,0.005935480018511,0.00369860412318423,MED
S01254,4,12,train,0.0,0.0035855215568265696,MED
S01258,4,22,train,0.0088358697198122,0.0034437660316724754,MED
S01259,8,5,train,0.0014739945251631,0.0033157379063250537,MED
S01262,8,2,train,0.0,0.004386381065051755,HIGH
S01264,8,3,train,0.0,0.0043706354543527415,HIGH
S01265,9,3,train,0.0043628255659822,0.0024651333076314277,MED
S01267,8,2,train,0.0029844203649159,0.003319808568289557,MED
S01268,10,25,train,0.0113761541388772,0.0019694122093817353,MED
S01270,10,25,train,0.009967396100138,0.0029629513462309533,MED
S01271,9,2,train,0.0100710969071687,0.0034263373369526036,MED
S01273,9,4,train,0.0119137511536202,0.002987019771305645,MED
S01274,9,4,train,0.007401450505592,0.0037290522333772906,MED
S01275,8,6,train,0.0072729720553975,0.0036781278298337796,MED
S01276,10,16,train,0.0,0.0029087218527759453,MED
S01278,9,4,train,0.0014399411275579,0.003646337196606689,MED
S01279,8,1,train,0.0042902894434709,0.0030941491296356868,MED
S01281,10,5,train,0.0,0.0026101790022467065,MED
S01282,10,8,train,0.0,0.004035204306863315,HIGH
S01283,10,4,train,0.0029426479687143,0.004013652197116473,HIGH
S01285,10,4,train,0.0,0.003364963878825983,MED
S01286,10,4,train,0.0,0.0023176376451162347,MED
S01288,10,4,train,0.00444929858643,0.0026595158678700205,MED
S01289,10,8,train,0.0057568123244432,0.0029934083255942754,MED
S01290,10,4,train,0.0,0.0039724580642085785,HIGH
S01291,10,4,train,0.0,0.002889565742801366,MED
S01292,10,5,train,0.0,0.003062715184356723,MED
S01293,10,5,train,0.0,0.0030216368935916367,MED
S01294,10,3,train,0.0119341341449505,0.0023360526666220864,MED
S01295,10,4,train,0.0,0.0033945663062109003,MED
S01297,10,4,train,0.0,0.003352812340335525,MED
S01298,10,5,train,0.0,0.002626102535579485,MED
S01301,10,9,train,0.0,0.0032810257994803564,MED
S01304,10,13,train,0.0029803935678669,0.0027611564653601604,MED
S01306,10,8,train,0.0,0.004174642529049038,HIGH
S01308,8,5,train,0.0044133056280746,0.004087412589338857,HIGH
S01309,8,4,train,0.0014632279338161,0.0044183669921716365,HIGH
S01312,10,16,train,0.0,0.002869507343803076,MED
S01313,10,16,train,0.0029052095024317,0.0025609082526197036,MED
S01314,10,21,train,0.0072722058341527,0.002960119320086732,MED
S01316,26,16,train,0.0057552623884338,0.0011532782556297944,MED
S01317,3,18,train,0.0,0.0038775200995325647,MED
S01318,2,20,train,0.0,0.002427349015071588,MED
S01320,14,20,train,0.0,0.0020279226200290742,MED
S01322,15,20,train,0.0,0.00024030113744392967,MED
S01323,15,21,train,0.0,0.0001907955027628482,MED
S01324,10,10,train,0.0,0.0035644951135888154,MED
S01325,10,10,train,0.0,0.0022811496498633195,MED
S01326,10,19,train,0.0,0.0022786823048127646,MED
S01328,15,12,train,0.0,0.0007081398441735084,MED
S01330,10,10,train,0.0,0.002319055545459939,MED
S01331,15,17,train,0.0,0.0001841066912359785,MED
S01332,14,18,train,0.0,0.0013667857004484364,MED
S01333,14,20,train,0.0029126668776445,0.0016996965746712955,MED
S01335,14,23,train,0.0,0.0008608263154153971,MED
S01336,14,19,train,0.0,0.0014179985944655703,MED
S01337,14,19,train,0.0,0.0018134573292777224,MED
S01340,15,22,train,0.0,0.0007593869447672232,MED
S01341,14,25,train,0.0,0.0019337825750851175,MED
S01342,15,8,train,0.0,0.0010513556376684872,MED
S01343,15,6,train,0.0,0.0008406723713334839,MED
S01344,15,3,train,0.0,0.0010128083117264591,MED
S01345,15,2,train,0.0,0.0004577669743710813,MED
S01346,15,23,train,0.0057665309153352,0.0004421174915484789,MED
S01347,15,24,train,0.0,0.00034055518497559087,MED
S01348,15,2,train,0.0,0.0013873644227465356,MED
S01349,15,2,train,0.0,0.0004390172415741816,MED
S01350,15,3,train,0.0,0.0014535634453405155,MED
S01351,14,23,train,0.0,0.001337686170316378,MED
S01352,15,10,train,0.0,0.001942430111204542,MED
S01353,14,25,train,0.0,0.0016479699363901575,MED
S01354,14,25,train,0.002909648676022,0.0012698330489959249,MED
S01355,14,22,train,0.0,0.0026741692705841433,MED
S01356,22,14,train,0.0,0.0015408873635431102,MED
S01357,22,1,train,0.0,0.0016493229827071972,MED
S01358,22,6,train,0.0,0.001457937400585364,MED
S01362,22,17,train,0.0,0.002448839967326835,MED
S01363,22,17,train,0.0,0.00346696885908085,MED
S01364,22,17,train,0.0,0.00345424070182673,MED
S01366,2,13,train,0.0,0.004018897282150675,HIGH
S01368,9,14,train,0.0,0.003262711989909512,MED
S01370,10,2,train,0.0,0.002932230067888743,MED
S01371,10,1,train,0.0,0.0032506820541894845,MED
S01372,2,19,train,0.0,0.0024299752087792712,MED
S01373,2,19,train,0.0,0.002515147838520747,MED
S01376,2,7,train,0.0,0.0031829679136281225,MED
S01377,10,17,train,0.0,0.001590287610784189,MED
S01378,2,7,train,0.0048896628395462,0.002633757661727865,MED
S01379,17,25,train,0.0,0.0016933634799976744,MED
S01380,17,25,train,0.0,0.001873465637634395,MED
S01383,21,24,train,0.0,0.00346191591620305,MED
S01384,19,19,train,0.0,0.00273523966837503,MED
S01386,21,2,train,0.0,0.0025086913381987905,MED
S01387,19,22,train,0.0088018347486518,0.002963308556337677,MED
S01388,21,24,train,0.0029544029223027,0.0029521734072687476,MED
S01389,7,4,train,0.0057933510514291,0.0025827905036912226,MED
S01390,7,10,train,0.005763020425675,0.0033938308748067943,MED
S01392,7,17,train,0.0042994567286065,0.0032020131569408345,MED
S01397,7,17,train,0.0,0.0030875969921241126,MED
S01400,5,10,train,0.007260095476829,0.004670326609628558,HIGH
S01402,5,10,train,0.0087918697317329,0.004540422903619968,HIGH
S01403,5,16,train,0.0044551215970311,0.00406718472705476,HIGH
S01405,7,4,train,0.0,0.0032532618055123343,MED
S01407,5,10,train,0.0014838168426646,0.004527486940551586,HIGH
S01408,10,10,train,0.0129202772963604,0.0017911377492118657,MED
S01409,4,10,train,0.0073868635704263,0.0032336804034838514,MED
S01410,4,10,train,0.0,0.0042575897461106255,HIGH
S01411,13,11,train,0.0071353300772108,0.003543008736964085,MED
S01412,13,11,train,0.0029324388509795,0.0020867437987331346,MED
S01415,13,11,train,0.0187076898131257,0.0027391051089912743,MED
S01416,13,17,train,0.0,0.003213123342408028,MED
S01418,13,17,train,0.0,0.0033519046475173273,MED
S01419,13,16,train,0.0,0.003186298835078278,MED
S01423,13,15,train,0.0,0.0028372692658415895,MED
S01424,12,25,train,0.0014620270107283,0.0034706464402406993,MED
S01425,13,15,train,0.0,0.0015816036977886504,MED
S01426,13,16,train,0.0,0.0019131941798228472,MED
S01428,12,22,train,0.001488509723233,0.0026575681017410083,MED
S01429,12,21,train,0.0,0.0031553403839330277,MED
S01437,12,25,train,0.0,0.0029279761065144124,MED
S01438,12,18,train,0.0014523373279915,0.004008961240643416,HIGH
S01439,12,19,train,0.0014258991484771,0.0029266688073318454,MED
S01440,10,14,train,0.0289331132786689,0.002753828689139531,MED
S01443,10,24,train,0.0014474393138496,0.001675719917095057,MED
S01445,10,1,train,0.0264237547960621,0.002361839374077013,MED
S01448,9,22,train,0.0129361953183293,0.003266671663949678,MED
S01449,10,2,train,0.0130053643857124,0.0027762714827762472,MED
S01450,2,16,train,0.0104365407922051,0.0035105857658902576,MED
S01451,10,2,train,0.0043038128144511,0.0026603067452913264,MED
S01452,9,21,train,0.0085994342022164,0.002702701678354496,MED
S01455,24,21,train,0.0,0.002773360668488171,MED
S01457,5,8,train,0.0,0.003300508523435968,MED
S01458,4,14,train,0.0,0.002718565220469945,MED
S01459,4,14,train,0.0,0.003637727546586491,MED
S01460,6,20,train,0.0,0.002672381973909707,MED
S01462,5,8,train,0.0,0.004122768743668821,HIGH
S01466,4,14,train,0.0,0.003487871255360732,MED
S01468,6,21,train,0.0,0.0023484913346534884,MED
S01469,6,21,train,0.0,0.002486950628924471,MED
S01470,5,25,train,0.0,0.004107183090047447,HIGH
S01476,9,3,train,0.0147618793030729,0.0029536860476921047,MED
S01477,8,4,train,0.0073540074161539,0.002775234297389923,MED
S01478,6,11,train,0.0014308746473196,0.0032483091639703187,MED
S01479,5,19,train,0.0071507910472671,0.0040425929510219255,HIGH
S01480,5,20,train,0.0174992297874213,0.0025132737770939394,MED
S01482,5,11,train,0.0057848041226913,0.0024697609673147917,MED
